Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Homer Bailey (10829144),Homer Bailey,10829144,P,4200,CHC@CIN 06/21/2018 07:10PM ET,CIN,5.32
OF,Jon Jay (10828627),Jon Jay,10828627,OF,4200,ARI@PIT 06/21/2018 07:05PM ET,ARI,7.32
SS,Marcus Semien (10828630),Marcus Semien,10828630,SS,4100,Postponed,OAK,7.51
OF,Dustin Fowler (10828637),Dustin Fowler,10828637,OF,4100,Postponed,OAK,5.35
1B/C,Buster Posey (10828633),Buster Posey,10828633,C/1B,4100,SD@SF 06/21/2018 10:15PM ET,SF,7.52
OF,Wil Myers (10828635),Wil Myers,10828635,OF,4100,SD@SF 06/21/2018 10:15PM ET,SD,7
3B,Travis Shaw (10828636),Travis Shaw,10828636,3B,4100,STL@MIL 06/21/2018 08:10PM ET,MIL,8
2B/3B,Yangervis Solarte (10828631),Yangervis Solarte,10828631,2B/3B,4100,TOR@LAA 06/21/2018 10:07PM ET,TOR,8.07
OF,Starling Marte (10828628),Starling Marte,10828628,OF,4100,ARI@PIT 06/21/2018 07:05PM ET,PIT,8.77
3B,Jake Lamb (10828629),Jake Lamb,10828629,3B,4100,ARI@PIT 06/21/2018 07:05PM ET,ARI,7.36
SP,Cody Sedlock (10829148),Cody Sedlock,10829148,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,0
RP,Koda Glover (10829157),Koda Glover,10829157,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,0
SP,Matthias Dietz (10829159),Matthias Dietz,10829159,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,0
SP,DL Hall (10829169),DL Hall,10829169,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,0
SP,Seth Romero (10829170),Seth Romero,10829170,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,0
RP,Tanner Scott (10829183),Tanner Scott,10829183,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,3.05
SP,Wil Crowe (10829191),Wil Crowe,10829191,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,0
RP,Miguel Castro (10829214),Miguel Castro,10829214,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,3.53
RP,Pedro Araujo (10829244),Pedro Araujo,10829244,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,2.38
RP,Brandon Kintzler (10829252),Brandon Kintzler,10829252,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,1.77
RP,Zach Britton (10829256),Zach Britton,10829256,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,4.19
RP,Darren O'Day (10829260),Darren O'Day,10829260,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,4.03
RP,Ryan Madson (10829265),Ryan Madson,10829265,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,2.40
RP,Joaquin Benoit (10829266),Joaquin Benoit,10829266,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,0
SP,Edwin Jackson (10829270),Edwin Jackson,10829270,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,0
RP,Shawn Kelley (10829295),Shawn Kelley,10829295,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,2.39
RP,Sean Doolittle (10829298),Sean Doolittle,10829298,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,4.71
RP,Richard Bleier (10829299),Richard Bleier,10829299,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,2.48
SP,Tommy Milone (10829300),Tommy Milone,10829300,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,0
SP,Tim Melville (10829303),Tim Melville,10829303,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,0
RP,Justin Miller (10829305),Justin Miller,10829305,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,7.78
RP,Sammy Solis (10829308),Sammy Solis,10829308,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,2.25
RP,Tim Collins (10829316),Tim Collins,10829316,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,1.54
RP,Kelvin Herrera (10829328),Kelvin Herrera,10829328,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,3.19
RP,Brad Brach (10829334),Brad Brach,10829334,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,2.54
RP,Aaron Barrett (10829335),Aaron Barrett,10829335,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,0
RP,Mychal Givens (10829338),Mychal Givens,10829338,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,3.32
SP,David Holmberg (10829339),David Holmberg,10829339,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,0
RP,Matt Grace (10829347),Matt Grace,10829347,P,4000,BAL@WAS 06/21/2018 07:05PM ET,WAS,2.82
SP,Asher Wojciechowski (10829348),Asher Wojciechowski,10829348,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,0
RP,Jeff Ferrell (10829356),Jeff Ferrell,10829356,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,0
RP,Chris Lee (10829360),Chris Lee,10829360,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,0
RP,Jayson Aquino (10829362),Jayson Aquino,10829362,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,0
RP,Gabriel Ynoa (10829368),Gabriel Ynoa,10829368,P,4000,BAL@WAS 06/21/2018 07:05PM ET,BAL,0
1B,Jose Abreu (10828644),Jose Abreu,10828644,1B,4000,Postponed,CWS,8.13
SP,Dakota Chalmers (10829153),Dakota Chalmers,10829153,P,4000,Postponed,OAK,0
SP,Jesus Luzardo (10829162),Jesus Luzardo,10829162,P,4000,Postponed,OAK,0
SP,Spencer Adams (10829177),Spencer Adams,10829177,P,4000,Postponed,CWS,0
SP,Norge Ruiz (10829178),Norge Ruiz,10829178,P,4000,Postponed,OAK,0
SP,Dylan Cease (10829182),Dylan Cease,10829182,P,4000,Postponed,CWS,0
RP,Lou Trivino (10829190),Lou Trivino,10829190,P,4000,Postponed,OAK,4.64
SP,Dane Dunning (10829197),Dane Dunning,10829197,P,4000,Postponed,CWS,0
SP,A.J. Puckett (10829199),A.J. Puckett,10829199,P,4000,Postponed,CWS,0
