Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
RP,Jorge De La Rosa (11121178),Jorge De La Rosa,11121178,P,6300,CIN@CHC 08/23/2018 08:05PM ET,CHC,1.78
SP,Tyler Chatwood (11121180),Tyler Chatwood,11121180,P,6300,CIN@CHC 08/23/2018 08:05PM ET,CHC,7.62
SP,Nate Karns (11121179),Nate Karns,11121179,P,6300,KC@TB 08/23/2018 07:10PM ET,KC,0
SP,Jharel Cotton (11121181),Jharel Cotton,11121181,P,6300,OAK@MIN 08/23/2018 08:10PM ET,OAK,0
SP,Sean Manaea (11121182),Sean Manaea,11121182,P,6300,OAK@MIN 08/23/2018 08:10PM ET,OAK,14.82
SP,Brandon McCarthy (11121177),Brandon McCarthy,11121177,P,6300,ATL@MIA 08/23/2018 07:10PM ET,ATL,11.73
SP,Kolby Allard (11121183),Kolby Allard,11121183,P,6300,ATL@MIA 08/23/2018 07:10PM ET,ATL,-2.8
SP,Ian Kennedy (11121184),Ian Kennedy,11121184,P,6100,KC@TB 08/23/2018 07:10PM ET,KC,11.16
SP,Jake Faria (11121185),Jake Faria,11121185,P,6100,KC@TB 08/23/2018 07:10PM ET,TB,9.74
SP,Brad Keller (11121186),Brad Keller,11121186,P,6100,KC@TB 08/23/2018 07:10PM ET,KC,6.57
SP,Tyler Mahle (11121188),Tyler Mahle,11121188,P,6000,CIN@CHC 08/23/2018 08:05PM ET,CIN,11.28
SP,Jose Urena (11121187),Jose Urena,11121187,P,6000,ATL@MIA 08/23/2018 07:10PM ET,MIA,11.5
SP,Michael Pineda (11121189),Michael Pineda,11121189,P,5900,OAK@MIN 08/23/2018 08:10PM ET,MIN,0
SP,Drew Smyly (11121190),Drew Smyly,11121190,P,5800,CIN@CHC 08/23/2018 08:05PM ET,CHC,0
SP,Jose De Leon (11121191),Jose De Leon,11121191,P,5800,KC@TB 08/23/2018 07:10PM ET,TB,0
SP,Trevor Richards (11121192),Trevor Richards,11121192,P,5800,ATL@MIA 08/23/2018 07:10PM ET,MIA,13.01
RP,Heath Fillmyer (11121194),Heath Fillmyer,11121194,P,5700,KC@TB 08/23/2018 07:10PM ET,KC,6.66
OF,Khris Davis (11120913),Khris Davis,11120913,OF,5700,OAK@MIN 08/23/2018 08:10PM ET,OAK,9.66
SP,Brett Anderson (11121193),Brett Anderson,11121193,P,5700,OAK@MIN 08/23/2018 08:10PM ET,OAK,10.39
SP,Dan Straily (11120911),Dan Straily,11120911,P,5600,ATL@MIA 08/23/2018 07:10PM ET,MIA,10.25
OF,Ronald Acuna Jr. (11120914),Ronald Acuna Jr.,11120914,OF,5600,ATL@MIA 08/23/2018 07:10PM ET,ATL,9.87
SP,Scott Kazmir (11121195),Scott Kazmir,11121195,P,5600,ATL@MIA 08/23/2018 07:10PM ET,ATL,0
SP,Anthony Banda (11121196),Anthony Banda,11121196,P,5500,KC@TB 08/23/2018 07:10PM ET,TB,12
RP,Amir Garrett (11121198),Amir Garrett,11121198,P,5400,CIN@CHC 08/23/2018 08:05PM ET,CIN,2.90
RP,Lucas Sims (11121199),Lucas Sims,11121199,P,5400,CIN@CHC 08/23/2018 08:05PM ET,CIN,2.11
SP,Frankie Montas (11121197),Frankie Montas,11121197,P,5400,OAK@MIN 08/23/2018 08:10PM ET,OAK,12.82
SP,Stephen Gonsalves (11121200),Stephen Gonsalves,11121200,P,5400,OAK@MIN 08/23/2018 08:10PM ET,MIN,-4.4
SP,Yonny Chirinos (11121202),Yonny Chirinos,11121202,P,5300,KC@TB 08/23/2018 07:10PM ET,TB,11.33
SP,Chris Bassitt (11121201),Chris Bassitt,11121201,P,5300,OAK@MIN 08/23/2018 08:10PM ET,OAK,13.27
SP,Ricky Nolasco (11121203),Ricky Nolasco,11121203,P,5200,KC@TB 08/23/2018 07:10PM ET,KC,0
RP,Wilmer Font (11121204),Wilmer Font,11121204,P,5200,KC@TB 08/23/2018 07:10PM ET,TB,4.38
SP,Jorge Lopez (11121205),Jorge Lopez,11121205,P,5200,KC@TB 08/23/2018 07:10PM ET,KC,4.43
RP,Jaime Schultz (11121206),Jaime Schultz,11121206,P,5200,KC@TB 08/23/2018 07:10PM ET,TB,4.99
SP,Brent Honeywell (11121207),Brent Honeywell,11121207,P,5200,KC@TB 08/23/2018 07:10PM ET,TB,0
SP,Brandon Finnegan (11121209),Brandon Finnegan,11121209,P,5100,CIN@CHC 08/23/2018 08:05PM ET,CIN,3.06
SP,Jason Hammel (11121208),Jason Hammel,11121208,P,5100,KC@TB 08/23/2018 07:10PM ET,KC,5.48
SP,Pablo Lopez (11121210),Pablo Lopez,11121210,P,5100,ATL@MIA 08/23/2018 07:10PM ET,MIA,10.82
RP,Merandy Gonzalez (11121211),Merandy Gonzalez,11121211,P,5100,ATL@MIA 08/23/2018 07:10PM ET,MIA,5.51
RP,Adalberto Mejia (11121214),Adalberto Mejia,11121214,P,5000,OAK@MIN 08/23/2018 08:10PM ET,MIN,11.49
SP,Daniel Gossett (11121216),Daniel Gossett,11121216,P,5000,OAK@MIN 08/23/2018 08:10PM ET,OAK,6.07
1B,Freddie Freeman (11120915),Freddie Freeman,11120915,1B,5000,ATL@MIA 08/23/2018 07:10PM ET,ATL,9.38
RP,Grant Dayton (11121212),Grant Dayton,11121212,P,5000,ATL@MIA 08/23/2018 07:10PM ET,ATL,0
SP,Aaron Blair (11121213),Aaron Blair,11121213,P,5000,ATL@MIA 08/23/2018 07:10PM ET,ATL,0
RP,Jarlin Garcia (11121215),Jarlin Garcia,11121215,P,5000,ATL@MIA 08/23/2018 07:10PM ET,MIA,5.36
SP,Dillon Peters (11121217),Dillon Peters,11121217,P,5000,ATL@MIA 08/23/2018 07:10PM ET,MIA,4.32
SP,Justin Nicolino (11121218),Justin Nicolino,11121218,P,4900,CIN@CHC 08/23/2018 08:05PM ET,CIN,0
SP,Rookie Davis (11121219),Rookie Davis,11121219,P,4900,CIN@CHC 08/23/2018 08:05PM ET,CIN,0
SP,Matt Wisler (11121220),Matt Wisler,11121220,P,4900,CIN@CHC 08/23/2018 08:05PM ET,CIN,7.57
2B,Jed Lowrie (11120916),Jed Lowrie,11120916,2B,4900,OAK@MIN 08/23/2018 08:10PM ET,OAK,7.92
SP,A.J. Puk (11121221),A.J. Puk,11121221,P,4900,OAK@MIN 08/23/2018 08:10PM ET,OAK,0
3B,Eugenio Suarez (11120917),Eugenio Suarez,11120917,3B,4800,CIN@CHC 08/23/2018 08:05PM ET,CIN,9.61
SP,Sal Romano (11121223),Sal Romano,11121223,P,4800,CIN@CHC 08/23/2018 08:05PM ET,CIN,8.96
RP,Luke Farrell (11121225),Luke Farrell,11121225,P,4800,CIN@CHC 08/23/2018 08:05PM ET,CHC,4.82
SP,Eric Skoglund (11121222),Eric Skoglund,11121222,P,4800,KC@TB 08/23/2018 07:10PM ET,KC,8.37
SP,Kendall Graveman (11121224),Kendall Graveman,11121224,P,4800,OAK@MIN 08/23/2018 08:10PM ET,OAK,6.06
SP,Aaron Slegers (11121226),Aaron Slegers,11121226,P,4800,OAK@MIN 08/23/2018 08:10PM ET,MIN,5.03
1B,Anthony Rizzo (11120918),Anthony Rizzo,11120918,1B,4700,CIN@CHC 08/23/2018 08:05PM ET,CHC,8.37
2B/SS,Javier Baez (11120919),Javier Baez,11120919,2B/SS,4700,CIN@CHC 08/23/2018 08:05PM ET,CHC,9.54
SP,Jen-Ho Tseng (11121228),Jen-Ho Tseng,11121228,P,4700,CIN@CHC 08/23/2018 08:05PM ET,CHC,2.1
SP,Burch Smith (11121227),Burch Smith,11121227,P,4700,KC@TB 08/23/2018 07:10PM ET,KC,3.84
SP,Cody Reed (11121229),Cody Reed,11121229,P,4600,CIN@CHC 08/23/2018 08:05PM ET,CIN,2.82
SS,Marcus Semien (11120921),Marcus Semien,11120921,SS,4600,OAK@MIN 08/23/2018 08:10PM ET,OAK,7.56
3B,Matt Chapman (11120922),Matt Chapman,11120922,3B,4600,OAK@MIN 08/23/2018 08:10PM ET,OAK,8.12
SP,Sandy Alcantara (11121230),Sandy Alcantara,11121230,P,4600,ATL@MIA 08/23/2018 07:10PM ET,MIA,12.45
3B,Kris Bryant (11120924),Kris Bryant,11120924,3B,4500,CIN@CHC 08/23/2018 08:05PM ET,CHC,8.95
SP,Jalen Beeks (11121232),Jalen Beeks,11121232,P,4500,KC@TB 08/23/2018 07:10PM ET,TB,7.24
SP,Josh Staumont (11121234),Josh Staumont,11121234,P,4500,KC@TB 08/23/2018 07:10PM ET,KC,0
SP,Grant Holmes (11121233),Grant Holmes,11121233,P,4500,OAK@MIN 08/23/2018 08:10PM ET,OAK,0
C,J.T. Realmuto (11120923),J.T. Realmuto,11120923,C,4500,ATL@MIA 08/23/2018 07:10PM ET,MIA,8.45
2B,Ozzie Albies (11120925),Ozzie Albies,11120925,2B,4500,ATL@MIA 08/23/2018 07:10PM ET,ATL,8.66
SP,Adam Conley (11121231),Adam Conley,11121231,P,4500,ATL@MIA 08/23/2018 07:10PM ET,MIA,2.97
2B/OF,Ben Zobrist (11120926),Ben Zobrist,11120926,2B/OF,4400,CIN@CHC 08/23/2018 08:05PM ET,CHC,7.04
RP,Jesse Chavez (11121235),Jesse Chavez,11121235,P,4400,CIN@CHC 08/23/2018 08:05PM ET,CHC,5.17
SP,Williams Perez (11121236),Williams Perez,11121236,P,4400,CIN@CHC 08/23/2018 08:05PM ET,CHC,0
RP,Glenn Sparkman (11121238),Glenn Sparkman,11121238,P,4400,KC@TB 08/23/2018 07:10PM ET,KC,4.48
SP,Paul Blackburn (11121237),Paul Blackburn,11121237,P,4400,OAK@MIN 08/23/2018 08:10PM ET,OAK,6.61
2B,Scooter Gennett (11120928),Scooter Gennett,11120928,2B,4300,CIN@CHC 08/23/2018 08:05PM ET,CIN,8.23
SS,Jose Peraza (11120933),Jose Peraza,11120933,SS,4300,CIN@CHC 08/23/2018 08:05PM ET,CIN,7.57
SP,Homer Bailey (11121239),Homer Bailey,11121239,P,4300,CIN@CHC 08/23/2018 08:05PM ET,CIN,7.29
RP,Jackson Stephens (11121242),Jackson Stephens,11121242,P,4300,CIN@CHC 08/23/2018 08:05PM ET,CIN,3.17
RP,Hunter Wood (11121243),Hunter Wood,11121243,P,4300,KC@TB 08/23/2018 07:10PM ET,TB,4.07
RP,Austin Pruitt (11121244),Austin Pruitt,11121244,P,4300,KC@TB 08/23/2018 07:10PM ET,TB,5.47
OF,Eddie Rosario (11120929),Eddie Rosario,11120929,OF,4300,OAK@MIN 08/23/2018 08:10PM ET,MIN,8.56
1B,Matt Olson (11120930),Matt Olson,11120930,1B,4300,OAK@MIN 08/23/2018 08:10PM ET,OAK,7.22
SP,Jeff Locke (11121240),Jeff Locke,11121240,P,4300,ATL@MIA 08/23/2018 07:10PM ET,MIA,0
RP,Dan Winkler (11121241),Dan Winkler,11121241,P,4300,ATL@MIA 08/23/2018 07:10PM ET,ATL,3.38
1B,Joey Votto (11120931),Joey Votto,11120931,1B,4200,CIN@CHC 08/23/2018 08:05PM ET,CIN,7.61
OF,Kyle Schwarber (11120934),Kyle Schwarber,11120934,OF,4200,CIN@CHC 08/23/2018 08:05PM ET,CHC,7.24
SP,Trevor Clifton (11121247),Trevor Clifton,11121247,P,4200,CIN@CHC 08/23/2018 08:05PM ET,CHC,0
1B,C.J. Cron (11120932),C.J. Cron,11120932,1B,4200,KC@TB 08/23/2018 07:10PM ET,TB,7.46
2B/SS,Willy Adames (11120944),Willy Adames,11120944,2B/SS,4200,KC@TB 08/23/2018 07:10PM ET,TB,6.32
RP,Ryne Stanek (11121245),Ryne Stanek,11121245,P,4200,KC@TB 08/23/2018 07:10PM ET,TB,4.34
SP,Dietrich Enns (11121246),Dietrich Enns,11121246,P,4200,OAK@MIN 08/23/2018 08:10PM ET,MIN,0
1B/2B,Daniel Murphy (11120936),Daniel Murphy,11120936,1B/2B,4100,CIN@CHC 08/23/2018 08:05PM ET,CHC,6.39
SP,Robert Stephenson (11121250),Robert Stephenson,11121250,P,4100,CIN@CHC 08/23/2018 08:05PM ET,CIN,3.47
2B/OF,Whit Merrifield (11120940),Whit Merrifield,11120940,2B/OF,4100,KC@TB 08/23/2018 07:10PM ET,KC,8.32
2B,Joey Wendle (11120942),Joey Wendle,11120942,2B,4100,KC@TB 08/23/2018 07:10PM ET,TB,6.54
OF,Austin Meadows (11120946),Austin Meadows,11120946,OF,4100,KC@TB 08/23/2018 07:10PM ET,TB,5.96
SP,Jesse Hahn (11121248),Jesse Hahn,11121248,P,4100,KC@TB 08/23/2018 07:10PM ET,KC,0
RP,Andrew Kittredge (11121249),Andrew Kittredge,11121249,P,4100,KC@TB 08/23/2018 07:10PM ET,TB,1.11
SP,Kohl Stewart (11120912),Kohl Stewart,11120912,P,4100,OAK@MIN 08/23/2018 08:10PM ET,MIN,-0.52
OF,Nick Markakis (11120935),Nick Markakis,11120935,OF,4100,ATL@MIA 08/23/2018 07:10PM ET,ATL,8.39
3B/OF,Charlie Culberson (11120938),Charlie Culberson,11120938,3B/OF,4100,ATL@MIA 08/23/2018 07:10PM ET,ATL,5.76
SS,Dansby Swanson (11120943),Dansby Swanson,11120943,SS,4100,ATL@MIA 08/23/2018 07:10PM ET,ATL,6.64
RP,Chris O'Grady (11121251),Chris O'Grady,11121251,P,4100,ATL@MIA 08/23/2018 07:10PM ET,MIA,1.89
RP,Elieser Hernandez (11121252),Elieser Hernandez,11121252,P,4100,ATL@MIA 08/23/2018 07:10PM ET,MIA,3.86
OF,Phillip Ervin (11120951),Phillip Ervin,11120951,OF,4000,CIN@CHC 08/23/2018 08:05PM ET,CIN,5.68
RP,Pedro Strop (11121257),Pedro Strop,11121257,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,3.26
RP,Fernando Rodriguez Jr. (11121259),Fernando Rodriguez Jr.,11121259,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,0
RP,Brandon Kintzler (11121260),Brandon Kintzler,11121260,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,1.91
RP,Brian Duensing (11121264),Brian Duensing,11121264,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,0.90
RP,David Hernandez (11121266),David Hernandez,11121266,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CIN,3.94
RP,Brandon Morrow (11121268),Brandon Morrow,11121268,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,2.87
RP,Jared Hughes (11121271),Jared Hughes,11121271,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CIN,3.35
RP,Steve Cishek (11121273),Steve Cishek,11121273,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,3.49
SP,Vance Worley (11121277),Vance Worley,11121277,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CIN,0
RP,Justin Wilson (11121279),Justin Wilson,11121279,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,3.09
RP,Anthony Bass (11121280),Anthony Bass,11121280,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,2.49
RP,Michael Lorenzen (11121298),Michael Lorenzen,11121298,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CIN,2.70
RP,Wandy Peralta (11121300),Wandy Peralta,11121300,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CIN,1.23
RP,Randy Rosario (11121305),Randy Rosario,11121305,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,2.97
RP,Justin Hancock (11121307),Justin Hancock,11121307,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,3.74
RP,Carl Edwards Jr. (11121312),Carl Edwards Jr.,11121312,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,3.85
SP,Duane Underwood Jr. (11121318),Duane Underwood Jr.,11121318,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,10
SP,Adbert Alzolay (11121324),Adbert Alzolay,11121324,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,0
SP,Oscar De La Cruz (11121325),Oscar De La Cruz,11121325,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,0
SP,Jake Stinnett (11121333),Jake Stinnett,11121333,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,0
SP,Thomas Hatch (11121334),Thomas Hatch,11121334,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,0
SP,Daniel Wright (11121335),Daniel Wright,11121335,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CIN,0
SP,Nick Howard (11121339),Nick Howard,11121339,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CIN,0
RP,Raisel Iglesias (11121347),Raisel Iglesias,11121347,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CIN,3.81
SP,Tony Santillan (11121350),Tony Santillan,11121350,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CIN,0
SP,Brendon Little (11121353),Brendon Little,11121353,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,0
SP,Jose Albertos (11121361),Jose Albertos,11121361,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,0
SP,Vladimir Gutierrez (11121362),Vladimir Gutierrez,11121362,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CIN,0
SP,Hunter Greene (11121363),Hunter Greene,11121363,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CIN,0
SP,Alex Lange (11121365),Alex Lange,11121365,P,4000,CIN@CHC 08/23/2018 08:05PM ET,CHC,0
OF,Tommy Pham (11120947),Tommy Pham,11120947,OF,4000,KC@TB 08/23/2018 07:10PM ET,TB,7.36
OF,Mallex Smith (11120948),Mallex Smith,11120948,OF,4000,KC@TB 08/23/2018 07:10PM ET,TB,7.09
RP,Sergio Romo (11121263),Sergio Romo,11121263,P,4000,KC@TB 08/23/2018 07:10PM ET,TB,2.89
RP,Chaz Roe (11121265),Chaz Roe,11121265,P,4000,KC@TB 08/23/2018 07:10PM ET,TB,2.79
RP,Wily Peralta (11121267),Wily Peralta,11121267,P,4000,KC@TB 08/23/2018 07:10PM ET,KC,2.59
RP,Evan Scribner (11121276),Evan Scribner,11121276,P,4000,KC@TB 08/23/2018 07:10PM ET,TB,0
RP,Ryan Weber (11121281),Ryan Weber,11121281,P,4000,KC@TB 08/23/2018 07:10PM ET,TB,1.6
RP,Brian Flynn (11121283),Brian Flynn,11121283,P,4000,KC@TB 08/23/2018 07:10PM ET,KC,3.03
RP,Brandon Maurer (11121284),Brandon Maurer,11121284,P,4000,KC@TB 08/23/2018 07:10PM ET,KC,0.83
RP,Vidal Nuno (11121290),Vidal Nuno,11121290,P,4000,KC@TB 08/23/2018 07:10PM ET,TB,8.69
RP,Adam Kolarek (11121299),Adam Kolarek,11121299,P,4000,KC@TB 08/23/2018 07:10PM ET,TB,2.41
SP,Kyle Zimmer (11121314),Kyle Zimmer,11121314,P,4000,KC@TB 08/23/2018 07:10PM ET,KC,0
RP,Jose Alvarado (11121317),Jose Alvarado,11121317,P,4000,KC@TB 08/23/2018 07:10PM ET,TB,3.13
RP,Jake Newberry (11121322),Jake Newberry,11121322,P,4000,KC@TB 08/23/2018 07:10PM ET,KC,7.95
RP,Kevin McCarthy (11121331),Kevin McCarthy,11121331,P,4000,KC@TB 08/23/2018 07:10PM ET,KC,2.53
RP,Chih-Wei Hu (11121336),Chih-Wei Hu,11121336,P,4000,KC@TB 08/23/2018 07:10PM ET,TB,7.9
RP,Diego Castillo (11121338),Diego Castillo,11121338,P,4000,KC@TB 08/23/2018 07:10PM ET,TB,3.84
SP,Foster Griffin (11121341),Foster Griffin,11121341,P,4000,KC@TB 08/23/2018 07:10PM ET,KC,0
SP,Scott Blewett (11121342),Scott Blewett,11121342,P,4000,KC@TB 08/23/2018 07:10PM ET,KC,0
SP,Trevor Oaks (11121343),Trevor Oaks,11121343,P,4000,KC@TB 08/23/2018 07:10PM ET,KC,3.14
RP,Tim Hill (11121345),Tim Hill,11121345,P,4000,KC@TB 08/23/2018 07:10PM ET,KC,1.52
SP,Nolan Watson (11121349),Nolan Watson,11121349,P,4000,KC@TB 08/23/2018 07:10PM ET,KC,0
SP,Austin Franklin (11121358),Austin Franklin,11121358,P,4000,KC@TB 08/23/2018 07:10PM ET,TB,0
SP,Richard Lovelady (11121360),Richard Lovelady,11121360,P,4000,KC@TB 08/23/2018 07:10PM ET,KC,0
1B/3B,Miguel Sano (11120956),Miguel Sano,11120956,1B/3B,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,7.27
RP,Fernando Rodney (11121253),Fernando Rodney,11121253,P,4000,OAK@MIN 08/23/2018 08:10PM ET,OAK,3.18
RP,Chris Smith (11121254),Chris Smith,11121254,P,4000,OAK@MIN 08/23/2018 08:10PM ET,OAK,0
RP,Matt Belisle (11121256),Matt Belisle,11121256,P,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,1.25
RP,Yusmeiro Petit (11121258),Yusmeiro Petit,11121258,P,4000,OAK@MIN 08/23/2018 08:10PM ET,OAK,3.64
RP,Ryan Buchter (11121269),Ryan Buchter,11121269,P,4000,OAK@MIN 08/23/2018 08:10PM ET,OAK,2.43
RP,Shawn Kelley (11121272),Shawn Kelley,11121272,P,4000,OAK@MIN 08/23/2018 08:10PM ET,OAK,2.87
RP,Trevor May (11121278),Trevor May,11121278,P,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,4.64
RP,Jeurys Familia (11121286),Jeurys Familia,11121286,P,4000,OAK@MIN 08/23/2018 08:10PM ET,OAK,3.77
RP,Matt Magill (11121287),Matt Magill,11121287,P,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,4.19
RP,Oliver Drake (11121288),Oliver Drake,11121288,P,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,2.73
RP,Zack Jones (11121289),Zack Jones,11121289,P,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,0
RP,Taylor Rogers (11121291),Taylor Rogers,11121291,P,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,2.93
RP,Josh Lucas (11121292),Josh Lucas,11121292,P,4000,OAK@MIN 08/23/2018 08:10PM ET,OAK,3.08
SP,Raul Alcantara (11121294),Raul Alcantara,11121294,P,4000,OAK@MIN 08/23/2018 08:10PM ET,OAK,0
RP,Addison Reed (11121297),Addison Reed,11121297,P,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,2.11
RP,Myles Jaye (11121301),Myles Jaye,11121301,P,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,0
RP,Blake Treinen (11121302),Blake Treinen,11121302,P,4000,OAK@MIN 08/23/2018 08:10PM ET,OAK,5.52
SP,Felix Jorge (11121306),Felix Jorge,11121306,P,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,0
RP,Tyler Duffey (11121315),Tyler Duffey,11121315,P,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,2.99
RP,Gabriel Moya (11121320),Gabriel Moya,11121320,P,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,3.68
RP,Emilio Pagan (11121326),Emilio Pagan,11121326,P,4000,OAK@MIN 08/23/2018 08:10PM ET,OAK,3.43
SP,Zack Littell (11121328),Zack Littell,11121328,P,4000,OAK@MIN 08/23/2018 08:10PM ET,MIN,-6.45
