Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Cole Hamels (10793998),Cole Hamels,10793998,P,8300,TEX@LAD 06/13/2018 10:10PM ET,TEX,16.59
SP,Vince Velasquez (10794539),Vince Velasquez,10794539,P,8300,COL@PHI 06/13/2018 07:05PM ET,PHI,15.62
SP,Joey Lucchesi (10794542),Joey Lucchesi,10794542,P,8100,SD@STL 06/13/2018 08:15PM ET,SD,16.19
SP,Jakob Junis (10794541),Jakob Junis,10794541,P,8100,CIN@KC 06/13/2018 08:15PM ET,KC,16.92
SP,Jon Gray (10794543),Jon Gray,10794543,P,8000,COL@PHI 06/13/2018 07:05PM ET,COL,15.14
SP,Chris Stratton (10794544),Chris Stratton,10794544,P,7900,SF@MIA 06/13/2018 07:10PM ET,SF,12.75
RP,Frankie Montas (10794545),Frankie Montas,10794545,P,7900,HOU@OAK 06/13/2018 10:05PM ET,OAK,23.38
SP,Kyle Gibson (10794546),Kyle Gibson,10794546,P,7800,MIN@DET 06/13/2018 07:10PM ET,MIN,16.70
SP,Carlos Rodon (10794547),Carlos Rodon,10794547,P,7700,CLE@CWS 06/13/2018 08:10PM ET,CWS,16.45
SP,Luke Weaver (10793999),Luke Weaver,10793999,P,7700,SD@STL 06/13/2018 08:15PM ET,STL,10.32
SP,Dallas Keuchel (10794548),Dallas Keuchel,10794548,P,7700,HOU@OAK 06/13/2018 10:05PM ET,HOU,13.28
SP,Trevor Richards (10794549),Trevor Richards,10794549,P,7600,SF@MIA 06/13/2018 07:10PM ET,MIA,11.14
SP,Jeremy Hellickson (10794550),Jeremy Hellickson,10794550,P,7500,WAS@NYY 06/13/2018 07:05PM ET,WAS,14.03
SP,Nick Pivetta (10794000),Nick Pivetta,10794000,P,7500,COL@PHI 06/13/2018 07:05PM ET,PHI,16.47
SP,Dinelson Lamet (10794551),Dinelson Lamet,10794551,P,7400,SD@STL 06/13/2018 08:15PM ET,SD,0
SP,Shane Bieber (10794556),Shane Bieber,10794556,P,7300,CLE@CWS 06/13/2018 08:10PM ET,CLE,11.35
SP,Clayton Richard (10794553),Clayton Richard,10794553,P,7300,SD@STL 06/13/2018 08:15PM ET,SD,13.71
SP,Matthew Boyd (10794001),Matthew Boyd,10794001,P,7300,MIN@DET 06/13/2018 07:10PM ET,DET,15.30
SP,Alex Wood (10794554),Alex Wood,10794554,P,7300,TEX@LAD 06/13/2018 10:10PM ET,LAD,13.34
SP,Dan Straily (10794555),Dan Straily,10794555,P,7300,SF@MIA 06/13/2018 07:10PM ET,MIA,9.69
SP,Daniel Mengden (10794552),Daniel Mengden,10794552,P,7300,HOU@OAK 06/13/2018 10:05PM ET,OAK,13.75
SP,Jake Odorizzi (10794557),Jake Odorizzi,10794557,P,7200,MIN@DET 06/13/2018 07:10PM ET,MIN,13.56
SP,Andrew Suarez (10794002),Andrew Suarez,10794002,P,7100,SF@MIA 06/13/2018 07:10PM ET,SF,13.27
SP,Kyle Freeland (10794558),Kyle Freeland,10794558,P,7100,COL@PHI 06/13/2018 07:05PM ET,COL,16.73
SP,Tanner Roark (10794559),Tanner Roark,10794559,P,7000,WAS@NYY 06/13/2018 07:05PM ET,WAS,15.31
SP,Collin McHugh (10794560),Collin McHugh,10794560,P,7000,HOU@OAK 06/13/2018 10:05PM ET,HOU,5.88
SP,Adam Wainwright (10794562),Adam Wainwright,10794562,P,6900,SD@STL 06/13/2018 08:15PM ET,STL,9.38
SP,Sonny Gray (10794003),Sonny Gray,10794003,P,6900,WAS@NYY 06/13/2018 07:05PM ET,NYY,12.42
SP,Trevor Cahill (10794561),Trevor Cahill,10794561,P,6900,HOU@OAK 06/13/2018 10:05PM ET,OAK,18.44
SP,Zach Eflin (10794563),Zach Eflin,10794563,P,6900,COL@PHI 06/13/2018 07:05PM ET,PHI,17.12
SP,Luis Castillo (10794564),Luis Castillo,10794564,P,6800,CIN@KC 06/13/2018 08:15PM ET,CIN,12.28
RP,Blaine Hardy (10794565),Blaine Hardy,10794565,P,6800,MIN@DET 06/13/2018 07:10PM ET,DET,9.11
SP,Alex Reyes (10794566),Alex Reyes,10794566,P,6700,SD@STL 06/13/2018 08:15PM ET,STL,9.4
SP,Tyler Mahle (10794004),Tyler Mahle,10794004,P,6700,CIN@KC 06/13/2018 08:15PM ET,CIN,12.75
SP,CC Sabathia (10794567),CC Sabathia,10794567,P,6600,WAS@NYY 06/13/2018 07:05PM ET,NYY,13.31
SP,Andrew Triggs (10794568),Andrew Triggs,10794568,P,6600,HOU@OAK 06/13/2018 10:05PM ET,OAK,12.02
SP,Alec Hansen (10794569),Alec Hansen,10794569,P,6500,CLE@CWS 06/13/2018 08:10PM ET,CWS,0
SP,Cal Quantrill (10794570),Cal Quantrill,10794570,P,6500,SD@STL 06/13/2018 08:15PM ET,SD,0
SP,Jordan Lyles (10794571),Jordan Lyles,10794571,P,6500,SD@STL 06/13/2018 08:15PM ET,SD,6.17
SP,Nate Karns (10794572),Nate Karns,10794572,P,6400,CIN@KC 06/13/2018 08:15PM ET,KC,0
SP,Michael Pineda (10794574),Michael Pineda,10794574,P,6300,MIN@DET 06/13/2018 07:10PM ET,MIN,0
SP,Jose Urena (10794575),Jose Urena,10794575,P,6300,SF@MIA 06/13/2018 07:10PM ET,MIA,12.27
SP,Sean Manaea (10794573),Sean Manaea,10794573,P,6300,HOU@OAK 06/13/2018 10:05PM ET,OAK,16.49
SP,Michael Kopech (10794576),Michael Kopech,10794576,P,6200,CLE@CWS 06/13/2018 08:10PM ET,CWS,0
SP,Anthony DeSclafani (10794579),Anthony DeSclafani,10794579,P,6200,CIN@KC 06/13/2018 08:15PM ET,CIN,12.55
SP,Jharel Cotton (10794577),Jharel Cotton,10794577,P,6200,HOU@OAK 06/13/2018 10:05PM ET,OAK,0
SP,Tyler Anderson (10794005),Tyler Anderson,10794005,P,6200,COL@PHI 06/13/2018 07:05PM ET,COL,10.88
SP,Jerad Eickhoff (10794578),Jerad Eickhoff,10794578,P,6200,COL@PHI 06/13/2018 07:05PM ET,PHI,0
SP,Mike Fiers (10794580),Mike Fiers,10794580,P,6100,MIN@DET 06/13/2018 07:10PM ET,DET,13.12
SP,Caleb Ferguson (10794582),Caleb Ferguson,10794582,P,6100,TEX@LAD 06/13/2018 10:10PM ET,LAD,2.18
SP,Joe Ross (10794581),Joe Ross,10794581,P,6100,WAS@NYY 06/13/2018 07:05PM ET,WAS,0
SP,Rich Hill (10794583),Rich Hill,10794583,P,6000,TEX@LAD 06/13/2018 10:10PM ET,LAD,8.28
SP,Fernando Romero (10794584),Fernando Romero,10794584,P,5900,MIN@DET 06/13/2018 07:10PM ET,MIN,13.72
SP,Erick Fedde (10794006),Erick Fedde,10794006,P,5900,WAS@NYY 06/13/2018 07:05PM ET,WAS,14.55
SP,Rogelio Armenteros (10794585),Rogelio Armenteros,10794585,P,5900,HOU@OAK 06/13/2018 10:05PM ET,HOU,0
SP,Chad Bettis (10794586),Chad Bettis,10794586,P,5900,COL@PHI 06/13/2018 07:05PM ET,COL,12.22
SP,Francisco Liriano (10794588),Francisco Liriano,10794588,P,5800,MIN@DET 06/13/2018 07:10PM ET,DET,13.86
SP,Bartolo Colon (10794589),Bartolo Colon,10794589,P,5800,TEX@LAD 06/13/2018 10:10PM ET,TEX,10.09
RP,Brad Peacock (10794587),Brad Peacock,10794587,P,5800,HOU@OAK 06/13/2018 10:05PM ET,HOU,3.95
SP,German Marquez (10794590),German Marquez,10794590,P,5800,COL@PHI 06/13/2018 07:05PM ET,COL,12.76
SP,Michael Fulmer (10794591),Michael Fulmer,10794591,P,5700,MIN@DET 06/13/2018 07:10PM ET,DET,12.75
3B,Jose Ramirez (10794011),Jose Ramirez,10794011,3B,5600,CLE@CWS 06/13/2018 08:10PM ET,CLE,10.75
SP,Reynaldo Lopez (10794592),Reynaldo Lopez,10794592,P,5600,CLE@CWS 06/13/2018 08:10PM ET,CWS,13.43
SP,Ian Kennedy (10794595),Ian Kennedy,10794595,P,5600,CIN@KC 06/13/2018 08:15PM ET,KC,10.81
SP,Amir Garrett (10794596),Amir Garrett,10794596,P,5600,CIN@KC 06/13/2018 08:15PM ET,CIN,4.12
RP,Adalberto Mejia (10794593),Adalberto Mejia,10794593,P,5600,MIN@DET 06/13/2018 07:10PM ET,MIN,0
SP,A.J. Cole (10794594),A.J. Cole,10794594,P,5600,WAS@NYY 06/13/2018 07:05PM ET,NYY,4.76
SP,Dylan Covey (10794007),Dylan Covey,10794007,P,5500,CLE@CWS 06/13/2018 08:10PM ET,CWS,18.43
OF,Aaron Judge (10794012),Aaron Judge,10794012,OF,5500,WAS@NYY 06/13/2018 07:05PM ET,NYY,10.25
SP,Ryan Carpenter (10794597),Ryan Carpenter,10794597,P,5400,MIN@DET 06/13/2018 07:10PM ET,DET,2.82
OF,Bryce Harper (10794013),Bryce Harper,10794013,OF,5400,WAS@NYY 06/13/2018 07:05PM ET,WAS,9.41
SP,James Shields (10794599),James Shields,10794599,P,5300,CLE@CWS 06/13/2018 08:10PM ET,CWS,11.15
SP,Hector Santiago (10794602),Hector Santiago,10794602,P,5300,CLE@CWS 06/13/2018 08:10PM ET,CWS,5.74
RP,Austin Gomber (10794600),Austin Gomber,10794600,P,5300,SD@STL 06/13/2018 08:15PM ET,STL,1.62
SP,Stephen Gonsalves (10794598),Stephen Gonsalves,10794598,P,5300,MIN@DET 06/13/2018 07:10PM ET,MIN,0
RP,Merandy Gonzalez (10794601),Merandy Gonzalez,10794601,P,5300,SF@MIA 06/13/2018 07:10PM ET,MIA,5.04
RP,Jarlin Garcia (10794603),Jarlin Garcia,10794603,P,5300,SF@MIA 06/13/2018 07:10PM ET,MIA,7.96
OF,Charlie Blackmon (10794014),Charlie Blackmon,10794014,OF,5300,COL@PHI 06/13/2018 07:05PM ET,COL,9.52
SS,Francisco Lindor (10794015),Francisco Lindor,10794015,SS,5200,CLE@CWS 06/13/2018 08:10PM ET,CLE,10.16
SP,Miguel Gonzalez (10794606),Miguel Gonzalez,10794606,P,5200,CLE@CWS 06/13/2018 08:10PM ET,CWS,-4.75
SP,Ricky Nolasco (10794605),Ricky Nolasco,10794605,P,5200,CIN@KC 06/13/2018 08:15PM ET,KC,0
RP,David Paulino (10794604),David Paulino,10794604,P,5200,HOU@OAK 06/13/2018 10:05PM ET,HOU,0
1B,Edwin Encarnacion (10794018),Edwin Encarnacion,10794018,1B,5100,CLE@CWS 06/13/2018 08:10PM ET,CLE,8.32
SP,Jason Hammel (10794008),Jason Hammel,10794008,P,5100,CIN@KC 06/13/2018 08:15PM ET,KC,9.97
SP,Justin Nicolino (10794613),Justin Nicolino,10794613,P,5100,CIN@KC 06/13/2018 08:15PM ET,CIN,0
SP,Rookie Davis (10794614),Rookie Davis,10794614,P,5100,CIN@KC 06/13/2018 08:15PM ET,CIN,0
SP,Lance Lynn (10794607),Lance Lynn,10794607,P,5100,MIN@DET 06/13/2018 07:10PM ET,MIN,12.16
SP,Yovani Gallardo (10794609),Yovani Gallardo,10794609,P,5100,TEX@LAD 06/13/2018 10:10PM ET,TEX,-4.65
SP,Tim Lincecum (10794611),Tim Lincecum,10794611,P,5100,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
OF,Giancarlo Stanton (10794016),Giancarlo Stanton,10794016,OF,5100,WAS@NYY 06/13/2018 07:05PM ET,NYY,8.44
SP,Chance Adams (10794608),Chance Adams,10794608,P,5100,WAS@NYY 06/13/2018 07:05PM ET,NYY,0
SP,Wei-Yin Chen (10794612),Wei-Yin Chen,10794612,P,5100,SF@MIA 06/13/2018 07:10PM ET,MIA,6.85
SP,Ty Blach (10794615),Ty Blach,10794615,P,5100,SF@MIA 06/13/2018 07:10PM ET,SF,5.63
SP,Daniel Gossett (10794610),Daniel Gossett,10794610,P,5100,HOU@OAK 06/13/2018 10:05PM ET,OAK,6.07
1B,Jose Martinez (10794019),Jose Martinez,10794019,1B,5000,SD@STL 06/13/2018 08:15PM ET,STL,8.48
SP,Daniel Norris (10794616),Daniel Norris,10794616,P,5000,MIN@DET 06/13/2018 07:10PM ET,DET,6.98
SP,Mike Minor (10794617),Mike Minor,10794617,P,5000,TEX@LAD 06/13/2018 10:10PM ET,TEX,11.43
SP,Dillon Peters (10794618),Dillon Peters,10794618,P,5000,SF@MIA 06/13/2018 07:10PM ET,MIA,5.99
SP,Jeff Samardzija (10794620),Jeff Samardzija,10794620,P,5000,SF@MIA 06/13/2018 07:10PM ET,SF,5.96
SP,Dereck Rodriguez (10794621),Dereck Rodriguez,10794621,P,5000,SF@MIA 06/13/2018 07:10PM ET,SF,9.07
2B,Jose Altuve (10794017),Jose Altuve,10794017,2B,5000,HOU@OAK 06/13/2018 10:05PM ET,HOU,8.76
SP,Kendall Graveman (10794619),Kendall Graveman,10794619,P,5000,HOU@OAK 06/13/2018 10:05PM ET,OAK,6.06
RP,Chris Volstad (10794627),Chris Volstad,10794627,P,4900,CLE@CWS 06/13/2018 08:10PM ET,CWS,3.06
SP,Ryan Helsley (10794623),Ryan Helsley,10794623,P,4900,SD@STL 06/13/2018 08:15PM ET,STL,0
SP,Phil Hughes (10794628),Phil Hughes,10794628,P,4900,SD@STL 06/13/2018 08:15PM ET,SD,2.46
SP,Julio Urias (10794624),Julio Urias,10794624,P,4900,TEX@LAD 06/13/2018 10:10PM ET,LAD,0
RP,Luis Cessa (10794626),Luis Cessa,10794626,P,4900,WAS@NYY 06/13/2018 07:05PM ET,NYY,4.2
OF,George Springer (10794020),George Springer,10794020,OF,4900,HOU@OAK 06/13/2018 10:05PM ET,HOU,9.58
SP,A.J. Puk (10794622),A.J. Puk,10794622,P,4900,HOU@OAK 06/13/2018 10:05PM ET,OAK,0
3B,Nolan Arenado (10794021),Nolan Arenado,10794021,3B,4900,COL@PHI 06/13/2018 07:05PM ET,COL,9.30
SP,Jeff Hoffman (10794625),Jeff Hoffman,10794625,P,4900,COL@PHI 06/13/2018 07:05PM ET,COL,6.2
OF,Michael Brantley (10794023),Michael Brantley,10794023,OF,4800,CLE@CWS 06/13/2018 08:10PM ET,CLE,9.33
3B,Eugenio Suarez (10794022),Eugenio Suarez,10794022,3B,4800,CIN@KC 06/13/2018 08:15PM ET,CIN,9.82
SP,Danny Duffy (10794630),Danny Duffy,10794630,P,4800,CIN@KC 06/13/2018 08:15PM ET,KC,10.79
SP,Scott Barlow (10794631),Scott Barlow,10794631,P,4800,CIN@KC 06/13/2018 08:15PM ET,KC,7.39
SP,Eric Skoglund (10794632),Eric Skoglund,10794632,P,4800,CIN@KC 06/13/2018 08:15PM ET,KC,8.37
SP,Matt Harvey (10794633),Matt Harvey,10794633,P,4800,CIN@KC 06/13/2018 08:15PM ET,CIN,6.84
SP,Cody Reed (10794635),Cody Reed,10794635,P,4800,CIN@KC 06/13/2018 08:15PM ET,CIN,3.91
SP,Derek Holland (10794629),Derek Holland,10794629,P,4800,SF@MIA 06/13/2018 07:10PM ET,SF,12.36
SP,Paul Blackburn (10794009),Paul Blackburn,10794009,P,4800,HOU@OAK 06/13/2018 10:05PM ET,OAK,19.7
SP,Chris Bassitt (10794634),Chris Bassitt,10794634,P,4800,HOU@OAK 06/13/2018 10:05PM ET,OAK,22.75
2B,Scooter Gennett (10794024),Scooter Gennett,10794024,2B,4700,CIN@KC 06/13/2018 08:15PM ET,CIN,8.65
SP,Brandon Finnegan (10794637),Brandon Finnegan,10794637,P,4700,CIN@KC 06/13/2018 08:15PM ET,CIN,3.06
OF,Eddie Rosario (10794025),Eddie Rosario,10794025,OF,4700,MIN@DET 06/13/2018 07:10PM ET,MIN,9.43
SP,Forrest Whitley (10794636),Forrest Whitley,10794636,P,4700,HOU@OAK 06/13/2018 10:05PM ET,HOU,0
OF,Tommy Pham (10794030),Tommy Pham,10794030,OF,4600,SD@STL 06/13/2018 08:15PM ET,STL,8.32
1B,Joey Votto (10794031),Joey Votto,10794031,1B,4600,CIN@KC 06/13/2018 08:15PM ET,CIN,8.03
SP,Josh Staumont (10794638),Josh Staumont,10794638,P,4600,CIN@KC 06/13/2018 08:15PM ET,KC,0
SP,Aaron Slegers (10794642),Aaron Slegers,10794642,P,4600,MIN@DET 06/13/2018 07:10PM ET,MIN,9.8
SP,Yadier Alvarez (10794639),Yadier Alvarez,10794639,P,4600,TEX@LAD 06/13/2018 10:10PM ET,LAD,0
SP,Tom Koehler (10794640),Tom Koehler,10794640,P,4600,TEX@LAD 06/13/2018 10:10PM ET,LAD,0
SP,Matt Moore (10794643),Matt Moore,10794643,P,4600,TEX@LAD 06/13/2018 10:10PM ET,TEX,3.32
SP,Justus Sheffield (10794641),Justus Sheffield,10794641,P,4600,WAS@NYY 06/13/2018 07:05PM ET,NYY,0
SS,Trevor Story (10794026),Trevor Story,10794026,SS,4600,COL@PHI 06/13/2018 07:05PM ET,COL,9.11
RP,Shawn Morimando (10794646),Shawn Morimando,10794646,P,4500,CLE@CWS 06/13/2018 08:10PM ET,CLE,0
SP,John Gant (10794645),John Gant,10794645,P,4500,SD@STL 06/13/2018 08:15PM ET,STL,9.64
SP,Sal Romano (10794649),Sal Romano,10794649,P,4500,CIN@KC 06/13/2018 08:15PM ET,CIN,8.49
1B/3B,Max Muncy (10794027),Max Muncy,10794027,1B/3B,4500,TEX@LAD 06/13/2018 10:10PM ET,LAD,8.31
SP,Brock Stewart (10794647),Brock Stewart,10794647,P,4500,TEX@LAD 06/13/2018 10:10PM ET,LAD,3.39
2B,Daniel Murphy (10794032),Daniel Murphy,10794032,2B,4500,WAS@NYY 06/13/2018 07:05PM ET,WAS,0
OF,Adam Eaton (10794037),Adam Eaton,10794037,OF,4500,WAS@NYY 06/13/2018 07:05PM ET,WAS,10
SP,Joan Gregorio (10794648),Joan Gregorio,10794648,P,4500,SF@MIA 06/13/2018 07:10PM ET,SF,0
SS,Carlos Correa (10794029),Carlos Correa,10794029,SS,4500,HOU@OAK 06/13/2018 10:05PM ET,HOU,8.44
SP,Grant Holmes (10794644),Grant Holmes,10794644,P,4500,HOU@OAK 06/13/2018 10:05PM ET,OAK,0
SP,Tim Cooney (10794654),Tim Cooney,10794654,P,4400,CLE@CWS 06/13/2018 08:10PM ET,CLE,0
SP,Josh Tomlin (10794658),Josh Tomlin,10794658,P,4400,CLE@CWS 06/13/2018 08:10PM ET,CLE,2.48
SP,Carson Fulmer (10794660),Carson Fulmer,10794660,P,4400,CLE@CWS 06/13/2018 08:10PM ET,CWS,4.57
SP,Kyle Lloyd (10794653),Kyle Lloyd,10794653,P,4400,SD@STL 06/13/2018 08:15PM ET,SD,0
RP,Matt Strahm (10794661),Matt Strahm,10794661,P,4400,SD@STL 06/13/2018 08:15PM ET,SD,4.21
3B/SS,Eduardo Escobar (10794033),Eduardo Escobar,10794033,3B/SS,4400,MIN@DET 06/13/2018 07:10PM ET,MIN,8.78
OF,Leonys Martin (10794036),Leonys Martin,10794036,OF,4400,MIN@DET 06/13/2018 07:10PM ET,DET,8.44
SP,Jordan Zimmermann (10794650),Jordan Zimmermann,10794650,P,4400,MIN@DET 06/13/2018 07:10PM ET,DET,11.99
SP,Artie Lewicki (10794662),Artie Lewicki,10794662,P,4400,MIN@DET 06/13/2018 07:10PM ET,DET,5.56
SP,Edinson Volquez (10794651),Edinson Volquez,10794651,P,4400,TEX@LAD 06/13/2018 10:10PM ET,TEX,0
SP,Jesse Chavez (10794652),Jesse Chavez,10794652,P,4400,TEX@LAD 06/13/2018 10:10PM ET,TEX,5.72
SP,Martin Perez (10794659),Martin Perez,10794659,P,4400,TEX@LAD 06/13/2018 10:10PM ET,TEX,0.65
SS,Trea Turner (10794035),Trea Turner,10794035,SS,4400,WAS@NYY 06/13/2018 07:05PM ET,WAS,8.62
OF,Brett Gardner (10794038),Brett Gardner,10794038,OF,4400,WAS@NYY 06/13/2018 07:05PM ET,NYY,8.33
SP,Tyler Beede (10794655),Tyler Beede,10794655,P,4400,SF@MIA 06/13/2018 07:10PM ET,SF,5.22
SP,Adam Conley (10794657),Adam Conley,10794657,P,4400,SF@MIA 06/13/2018 07:10PM ET,MIA,4.6
SP,Ben Lively (10794656),Ben Lively,10794656,P,4400,COL@PHI 06/13/2018 07:05PM ET,PHI,5.51
SP,Eric Lauer (10794010),Eric Lauer,10794010,P,4300,SD@STL 06/13/2018 08:15PM ET,SD,7.32
OF,Scott Schebler (10794041),Scott Schebler,10794041,OF,4300,CIN@KC 06/13/2018 08:15PM ET,CIN,7.51
RP,Jackson Stephens (10794664),Jackson Stephens,10794664,P,4300,CIN@KC 06/13/2018 08:15PM ET,CIN,3.46
SP,Dietrich Enns (10794663),Dietrich Enns,10794663,P,4300,MIN@DET 06/13/2018 07:10PM ET,MIN,0
OF,Matt Kemp (10794040),Matt Kemp,10794040,OF,4300,TEX@LAD 06/13/2018 10:10PM ET,LAD,7.45
OF/SS,Chris Taylor (10794044),Chris Taylor,10794044,SS/OF,4300,TEX@LAD 06/13/2018 10:10PM ET,LAD,8.23
1B,Brandon Belt (10794039),Brandon Belt,10794039,1B,4300,SF@MIA 06/13/2018 07:10PM ET,SF,9.08
SP,Jeff Locke (10794666),Jeff Locke,10794666,P,4300,SF@MIA 06/13/2018 07:10PM ET,MIA,0
3B,Alex Bregman (10794047),Alex Bregman,10794047,3B,4300,HOU@OAK 06/13/2018 10:05PM ET,HOU,8.48
2B,DJ LeMahieu (10794042),DJ LeMahieu,10794042,2B,4300,COL@PHI 06/13/2018 07:05PM ET,COL,8.64
RP,Mark Leiter Jr. (10794665),Mark Leiter Jr.,10794665,P,4300,COL@PHI 06/13/2018 07:05PM ET,PHI,6.68
1B,Eric Hosmer (10794048),Eric Hosmer,10794048,1B,4200,SD@STL 06/13/2018 08:15PM ET,SD,8.12
SP,Homer Bailey (10794672),Homer Bailey,10794672,P,4200,CIN@KC 06/13/2018 08:15PM ET,CIN,5.32
SP,Brad Keller (10794674),Brad Keller,10794674,P,4200,CIN@KC 06/13/2018 08:15PM ET,KC,3.52
RP,Buck Farmer (10794668),Buck Farmer,10794668,P,4200,MIN@DET 06/13/2018 07:10PM ET,DET,1.91
SP,Grayson Long (10794669),Grayson Long,10794669,P,4200,MIN@DET 06/13/2018 07:10PM ET,DET,0
SP,Gregory Soto (10794670),Gregory Soto,10794670,P,4200,MIN@DET 06/13/2018 07:10PM ET,DET,0
3B,Miguel Andujar (10794046),Miguel Andujar,10794046,3B,4200,WAS@NYY 06/13/2018 07:05PM ET,NYY,8.33
OF,Juan Soto (10794049),Juan Soto,10794049,OF,4200,WAS@NYY 06/13/2018 07:05PM ET,WAS,8.21
RP,Austin Voth (10794673),Austin Voth,10794673,P,4200,WAS@NYY 06/13/2018 07:05PM ET,WAS,0
OF,Andrew McCutchen (10794050),Andrew McCutchen,10794050,OF,4200,SF@MIA 06/13/2018 07:10PM ET,SF,7.81
SS,Brandon Crawford (10794056),Brandon Crawford,10794056,SS,4200,SF@MIA 06/13/2018 07:10PM ET,SF,7.57
OF,Khris Davis (10794043),Khris Davis,10794043,OF,4200,HOU@OAK 06/13/2018 10:05PM ET,OAK,8.71
RP,Brady Rodgers (10794667),Brady Rodgers,10794667,P,4200,HOU@OAK 06/13/2018 10:05PM ET,HOU,0
SP,Jake Thompson (10794671),Jake Thompson,10794671,P,4200,COL@PHI 06/13/2018 07:05PM ET,PHI,5.03
