Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SS,Trevor Story (10823195),Trevor Story,10823195,SS,5500,NYM@COL 06/20/2018 08:40PM ET,COL,9.45
OF,Aaron Judge (10823196),Aaron Judge,10823196,OF,5500,SEA@NYY 06/20/2018 07:05PM ET,NYY,9.94
SP,Zach Davies (10823665),Zach Davies,10823665,P,5500,MIL@PIT 06/20/2018 07:05PM ET,MIL,9.64
OF,Bryce Harper (10823197),Bryce Harper,10823197,OF,5400,BAL@WAS 06/20/2018 07:05PM ET,WAS,8.83
SP,Chris Flexen (10823668),Chris Flexen,10823668,P,5400,NYM@COL 06/20/2018 08:40PM ET,NYM,-6.1
SP,Bartolo Colon (10823667),Bartolo Colon,10823667,P,5400,TEX@KC 06/20/2018 08:15PM ET,TEX,9.91
SP,Wade Miley (10823666),Wade Miley,10823666,P,5400,MIL@PIT 06/20/2018 07:05PM ET,MIL,9.72
OF,J.D. Martinez (10823198),J.D. Martinez,10823198,OF,5300,BOS@MIN 06/20/2018 08:10PM ET,BOS,10.17
SP,Stephen Gonsalves (10823670),Stephen Gonsalves,10823670,P,5300,BOS@MIN 06/20/2018 08:10PM ET,MIN,0
SP,Steven Wright (10823671),Steven Wright,10823671,P,5300,BOS@MIN 06/20/2018 08:10PM ET,BOS,12.79
SP,Hector Velazquez (10823672),Hector Velazquez,10823672,P,5300,BOS@MIN 06/20/2018 08:10PM ET,BOS,5.37
SP,Corbin Burnes (10823669),Corbin Burnes,10823669,P,5300,MIL@PIT 06/20/2018 07:05PM ET,MIL,0
RP,Yefry Ramirez (10823676),Yefry Ramirez,10823676,P,5200,BAL@WAS 06/20/2018 07:05PM ET,BAL,11.55
RP,David Paulino (10823674),David Paulino,10823674,P,5200,TB@HOU 06/20/2018 08:10PM ET,HOU,0
SP,Marcos Molina (10823675),Marcos Molina,10823675,P,5200,NYM@COL 06/20/2018 08:40PM ET,NYM,0
RP,Yohander Mendez (10823190),Yohander Mendez,10823190,P,5200,TEX@KC 06/20/2018 08:15PM ET,TEX,-3.88
SP,Ricky Nolasco (10823673),Ricky Nolasco,10823673,P,5200,TEX@KC 06/20/2018 08:15PM ET,KC,0
OF,Eddie Rosario (10823199),Eddie Rosario,10823199,OF,5200,BOS@MIN 06/20/2018 08:10PM ET,MIN,9.77
SP,Alex Cobb (10823682),Alex Cobb,10823682,P,5100,BAL@WAS 06/20/2018 07:05PM ET,BAL,5.86
RP,Hunter Harvey (10823685),Hunter Harvey,10823685,P,5100,BAL@WAS 06/20/2018 07:05PM ET,BAL,0
2B,Jose Altuve (10823201),Jose Altuve,10823201,2B,5100,TB@HOU 06/20/2018 08:10PM ET,HOU,8.91
OF,George Springer (10823205),George Springer,10823205,OF,5100,TB@HOU 06/20/2018 08:10PM ET,HOU,9.17
SP,Jaime Schultz (10823678),Jaime Schultz,10823678,P,5100,TB@HOU 06/20/2018 08:10PM ET,TB,8.25
SP,Matt Andriese (10823679),Matt Andriese,10823679,P,5100,TB@HOU 06/20/2018 08:10PM ET,TB,5.99
SP,Tim Lincecum (10823683),Tim Lincecum,10823683,P,5100,TEX@KC 06/20/2018 08:15PM ET,TEX,0
SS,Jean Segura (10823200),Jean Segura,10823200,SS,5100,SEA@NYY 06/20/2018 07:05PM ET,SEA,9.66
SP,Chance Adams (10823677),Chance Adams,10823677,P,5100,SEA@NYY 06/20/2018 07:05PM ET,NYY,0
RP,Rob Whalen (10823680),Rob Whalen,10823680,P,5100,SEA@NYY 06/20/2018 07:05PM ET,SEA,7.8
SP,Andrew Albers (10823681),Andrew Albers,10823681,P,5100,SEA@NYY 06/20/2018 07:05PM ET,SEA,0
SP,Chase De Jong (10823684),Chase De Jong,10823684,P,5100,SEA@NYY 06/20/2018 07:05PM ET,SEA,0
3B,Alex Bregman (10823207),Alex Bregman,10823207,3B,5000,TB@HOU 06/20/2018 08:10PM ET,HOU,8.82
SP,Brent Honeywell (10823686),Brent Honeywell,10823686,P,5000,TB@HOU 06/20/2018 08:10PM ET,TB,0
OF,Brandon Nimmo (10823204),Brandon Nimmo,10823204,OF,5000,NYM@COL 06/20/2018 08:40PM ET,NYM,8.34
SP,Mike Minor (10823688),Mike Minor,10823688,P,5000,TEX@KC 06/20/2018 08:15PM ET,TEX,12.06
SP,Jason Hammel (10823691),Jason Hammel,10823691,P,5000,TEX@KC 06/20/2018 08:15PM ET,KC,10.06
OF,Andrew Benintendi (10823202),Andrew Benintendi,10823202,OF,5000,BOS@MIN 06/20/2018 08:10PM ET,BOS,10.26
OF,Giancarlo Stanton (10823206),Giancarlo Stanton,10823206,OF,5000,SEA@NYY 06/20/2018 07:05PM ET,NYY,8.55
1B,Eric Thames (10823203),Eric Thames,10823203,1B,5000,MIL@PIT 06/20/2018 07:05PM ET,MIL,7.90
RP,Aaron Wilkerson (10823687),Aaron Wilkerson,10823687,P,5000,MIL@PIT 06/20/2018 07:05PM ET,MIL,0
SP,Mitch Keller (10823689),Mitch Keller,10823689,P,5000,MIL@PIT 06/20/2018 07:05PM ET,PIT,0
SP,Luis Escobar (10823690),Luis Escobar,10823690,P,5000,MIL@PIT 06/20/2018 07:05PM ET,PIT,0
SS,Carlos Correa (10823208),Carlos Correa,10823208,SS,4900,TB@HOU 06/20/2018 08:10PM ET,HOU,8.76
SP,Jeff Hoffman (10823692),Jeff Hoffman,10823692,P,4900,NYM@COL 06/20/2018 08:40PM ET,COL,-1.92
OF,Shin-soo Choo (10823209),Shin-soo Choo,10823209,OF,4900,TEX@KC 06/20/2018 08:15PM ET,TEX,8.58
SP,Brad Keller (10823694),Brad Keller,10823694,P,4900,TEX@KC 06/20/2018 08:15PM ET,KC,3.47
RP,Luis Cessa (10823693),Luis Cessa,10823693,P,4900,SEA@NYY 06/20/2018 07:05PM ET,NYY,4.2
SS,Manny Machado (10823210),Manny Machado,10823210,SS,4800,BAL@WAS 06/20/2018 07:05PM ET,BAL,9.41
SP,Anthony Banda (10823695),Anthony Banda,10823695,P,4800,TB@HOU 06/20/2018 08:10PM ET,TB,12
OF,Michael Conforto (10823217),Michael Conforto,10823217,OF,4800,NYM@COL 06/20/2018 08:40PM ET,NYM,6.72
SP,Danny Duffy (10823696),Danny Duffy,10823696,P,4800,TEX@KC 06/20/2018 08:15PM ET,KC,10.44
SP,Eric Skoglund (10823697),Eric Skoglund,10823697,P,4800,TEX@KC 06/20/2018 08:15PM ET,KC,8.37
SS,Didi Gregorius (10823211),Didi Gregorius,10823211,SS,4800,SEA@NYY 06/20/2018 07:05PM ET,NYY,9.09
SP,Andrew Cashner (10823191),Andrew Cashner,10823191,P,4700,BAL@WAS 06/20/2018 07:05PM ET,BAL,10.84
SS,Trea Turner (10823214),Trea Turner,10823214,SS,4700,BAL@WAS 06/20/2018 07:05PM ET,WAS,8.72
SP,David Hess (10823700),David Hess,10823700,P,4700,BAL@WAS 06/20/2018 07:05PM ET,BAL,8.6
SP,Forrest Whitley (10823698),Forrest Whitley,10823698,P,4700,TB@HOU 06/20/2018 08:10PM ET,HOU,0
RP,Yonny Chirinos (10823699),Yonny Chirinos,10823699,P,4700,TB@HOU 06/20/2018 08:10PM ET,TB,10.53
2B,DJ LeMahieu (10823212),DJ LeMahieu,10823212,2B,4700,NYM@COL 06/20/2018 08:40PM ET,COL,8.43
3B/SS,Eduardo Escobar (10823221),Eduardo Escobar,10823221,3B/SS,4700,BOS@MIN 06/20/2018 08:10PM ET,MIN,9.17
SP,Brian Johnson (10823701),Brian Johnson,10823701,P,4700,BOS@MIN 06/20/2018 08:10PM ET,BOS,3.56
OF,Nelson Cruz (10823216),Nelson Cruz,10823216,OF,4700,SEA@NYY 06/20/2018 07:05PM ET,SEA,8.43
OF,Christian Yelich (10823213),Christian Yelich,10823213,OF,4700,MIL@PIT 06/20/2018 07:05PM ET,MIL,9.26
OF,Lorenzo Cain (10823215),Lorenzo Cain,10823215,OF,4700,MIL@PIT 06/20/2018 07:05PM ET,MIL,8.87
OF,Juan Soto (10823220),Juan Soto,10823220,OF,4600,BAL@WAS 06/20/2018 07:05PM ET,WAS,8.96
OF,Yoenis Cespedes (10823218),Yoenis Cespedes,10823218,OF,4600,NYM@COL 06/20/2018 08:40PM ET,NYM,8.27
3B,Todd Frazier (10823219),Todd Frazier,10823219,3B,4600,NYM@COL 06/20/2018 08:40PM ET,NYM,7.58
OF,David Dahl (10823223),David Dahl,10823223,OF,4600,NYM@COL 06/20/2018 08:40PM ET,COL,5.66
SP,Jason Vargas (10823706),Jason Vargas,10823706,P,4600,NYM@COL 06/20/2018 08:40PM ET,NYM,4.62
SP,Josh Staumont (10823702),Josh Staumont,10823702,P,4600,TEX@KC 06/20/2018 08:15PM ET,KC,0
SP,Matt Moore (10823705),Matt Moore,10823705,P,4600,TEX@KC 06/20/2018 08:15PM ET,TEX,3.77
SP,Aaron Slegers (10823707),Aaron Slegers,10823707,P,4600,BOS@MIN 06/20/2018 08:10PM ET,MIN,9.8
OF,Mitch Haniger (10823224),Mitch Haniger,10823224,OF,4600,SEA@NYY 06/20/2018 07:05PM ET,SEA,8.72
SP,Justus Sheffield (10823703),Justus Sheffield,10823703,P,4600,SEA@NYY 06/20/2018 07:05PM ET,NYY,0
RP,Steven Brault (10823704),Steven Brault,10823704,P,4600,MIL@PIT 06/20/2018 07:05PM ET,PIT,6.82
OF,Carlos Gonzalez (10823226),Carlos Gonzalez,10823226,OF,4500,NYM@COL 06/20/2018 08:40PM ET,COL,6.96
SP,A.J. Griffin (10823711),A.J. Griffin,10823711,P,4500,NYM@COL 06/20/2018 08:40PM ET,NYM,0
RP,Rafael Montero (10823712),Rafael Montero,10823712,P,4500,NYM@COL 06/20/2018 08:40PM ET,NYM,0
SP,Yovani Gallardo (10823709),Yovani Gallardo,10823709,P,4500,TEX@KC 06/20/2018 08:15PM ET,TEX,-2.52
SS,Xander Bogaerts (10823225),Xander Bogaerts,10823225,SS,4500,BOS@MIN 06/20/2018 08:10PM ET,BOS,8.81
SP,Jalen Beeks (10823708),Jalen Beeks,10823708,P,4500,BOS@MIN 06/20/2018 08:10PM ET,BOS,-1
RP,Erasmo Ramirez (10823710),Erasmo Ramirez,10823710,P,4500,SEA@NYY 06/20/2018 07:05PM ET,SEA,1.08
1B,Jesus Aguilar (10823229),Jesus Aguilar,10823229,1B,4500,MIL@PIT 06/20/2018 07:05PM ET,MIL,7.78
RP,Alec Asher (10823713),Alec Asher,10823713,P,4500,MIL@PIT 06/20/2018 07:05PM ET,MIL,6.7
SP,Chris Tillman (10823718),Chris Tillman,10823718,P,4400,BAL@WAS 06/20/2018 07:05PM ET,BAL,-1.23
SP,Mike Wright Jr. (10823721),Mike Wright Jr.,10823721,P,4400,BAL@WAS 06/20/2018 07:05PM ET,BAL,2.75
SP,Austin Pruitt (10823720),Austin Pruitt,10823720,P,4400,TB@HOU 06/20/2018 08:10PM ET,TB,7.53
1B/OF,Ian Desmond (10823227),Ian Desmond,10823227,1B/OF,4400,NYM@COL 06/20/2018 08:40PM ET,COL,7.39
2B,Asdrubal Cabrera (10823230),Asdrubal Cabrera,10823230,2B,4400,NYM@COL 06/20/2018 08:40PM ET,NYM,7.55
RP,Robert Gsellman (10823719),Robert Gsellman,10823719,P,4400,NYM@COL 06/20/2018 08:40PM ET,NYM,4.35
SP,Jesse Chavez (10823715),Jesse Chavez,10823715,P,4400,TEX@KC 06/20/2018 08:15PM ET,TEX,5.97
SP,Edinson Volquez (10823716),Edinson Volquez,10823716,P,4400,TEX@KC 06/20/2018 08:15PM ET,TEX,0
SP,Martin Perez (10823717),Martin Perez,10823717,P,4400,TEX@KC 06/20/2018 08:15PM ET,TEX,0.65
SP,Ivan Nova (10823714),Ivan Nova,10823714,P,4400,MIL@PIT 06/20/2018 07:05PM ET,PIT,12.74
2B,Daniel Murphy (10823233),Daniel Murphy,10823233,2B,4300,BAL@WAS 06/20/2018 07:05PM ET,WAS,2.71
OF,Adam Eaton (10823234),Adam Eaton,10823234,OF,4300,BAL@WAS 06/20/2018 07:05PM ET,WAS,8.41
C,Evan Gattis (10823231),Evan Gattis,10823231,C,4300,TB@HOU 06/20/2018 08:10PM ET,HOU,7.38
SP,Dietrich Enns (10823722),Dietrich Enns,10823722,P,4300,BOS@MIN 06/20/2018 08:10PM ET,MIN,0
OF,Denard Span (10823235),Denard Span,10823235,OF,4300,SEA@NYY 06/20/2018 07:05PM ET,SEA,7.48
RP,Andrew Moore (10823723),Andrew Moore,10823723,P,4300,SEA@NYY 06/20/2018 07:05PM ET,SEA,0
OF,Starling Marte (10823232),Starling Marte,10823232,OF,4300,MIL@PIT 06/20/2018 07:05PM ET,PIT,8.77
SP,Keegan Akin (10823725),Keegan Akin,10823725,P,4200,BAL@WAS 06/20/2018 07:05PM ET,BAL,0
RP,Austin Voth (10823726),Austin Voth,10823726,P,4200,BAL@WAS 06/20/2018 07:05PM ET,WAS,0
RP,Brady Rodgers (10823724),Brady Rodgers,10823724,P,4200,TB@HOU 06/20/2018 08:10PM ET,HOU,0
1B/3B,Wilmer Flores (10823252),Wilmer Flores,10823252,1B/3B,4200,NYM@COL 06/20/2018 08:40PM ET,NYM,4.51
OF,Nomar Mazara (10823237),Nomar Mazara,10823237,OF,4200,TEX@KC 06/20/2018 08:15PM ET,TEX,8.30
3B,Anthony Rendon (10823240),Anthony Rendon,10823240,3B,4100,BAL@WAS 06/20/2018 07:05PM ET,WAS,7.72
1B,Yuli Gurriel (10823249),Yuli Gurriel,10823249,1B,4100,TB@HOU 06/20/2018 08:10PM ET,HOU,7.12
SP,Ryan Castellani (10823727),Ryan Castellani,10823727,P,4100,NYM@COL 06/20/2018 08:40PM ET,COL,0
1B,Mitch Moreland (10823248),Mitch Moreland,10823248,1B,4100,BOS@MIN 06/20/2018 08:10PM ET,BOS,7.44
2B,Gleyber Torres (10823238),Gleyber Torres,10823238,2B,4100,SEA@NYY 06/20/2018 07:05PM ET,NYY,8.38
OF,Clint Frazier (10823239),Clint Frazier,10823239,OF,4100,SEA@NYY 06/20/2018 07:05PM ET,NYY,6.8
1B,Greg Bird (10823250),Greg Bird,10823250,1B,4100,SEA@NYY 06/20/2018 07:05PM ET,NYY,6.05
OF,Austin Meadows (10823236),Austin Meadows,10823236,OF,4100,MIL@PIT 06/20/2018 07:05PM ET,PIT,8
RP,Koda Glover (10823735),Koda Glover,10823735,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,0
SP,Matthias Dietz (10823736),Matthias Dietz,10823736,P,4000,BAL@WAS 06/20/2018 07:05PM ET,BAL,0
SP,DL Hall (10823749),DL Hall,10823749,P,4000,BAL@WAS 06/20/2018 07:05PM ET,BAL,0
SP,Seth Romero (10823750),Seth Romero,10823750,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,0
SP,Cody Sedlock (10823754),Cody Sedlock,10823754,P,4000,BAL@WAS 06/20/2018 07:05PM ET,BAL,0
RP,Tanner Scott (10823766),Tanner Scott,10823766,P,4000,BAL@WAS 06/20/2018 07:05PM ET,BAL,3.05
SP,Wil Crowe (10823771),Wil Crowe,10823771,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,0
SP,David Holmberg (10823804),David Holmberg,10823804,P,4000,BAL@WAS 06/20/2018 07:05PM ET,BAL,0
RP,Mychal Givens (10823807),Mychal Givens,10823807,P,4000,BAL@WAS 06/20/2018 07:05PM ET,BAL,3.32
RP,Aaron Barrett (10823809),Aaron Barrett,10823809,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,0
RP,Brad Brach (10823813),Brad Brach,10823813,P,4000,BAL@WAS 06/20/2018 07:05PM ET,BAL,2.57
RP,Richard Bleier (10823816),Richard Bleier,10823816,P,4000,BAL@WAS 06/20/2018 07:05PM ET,BAL,2.48
SP,Tim Melville (10823817),Tim Melville,10823817,P,4000,BAL@WAS 06/20/2018 07:05PM ET,BAL,0
RP,Justin Miller (10823820),Justin Miller,10823820,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,7.78
SP,Tommy Milone (10823822),Tommy Milone,10823822,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,0
RP,Sean Doolittle (10823828),Sean Doolittle,10823828,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,4.71
RP,Tim Collins (10823830),Tim Collins,10823830,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,1.53
RP,Sammy Solis (10823833),Sammy Solis,10823833,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,2.25
RP,Ryan Madson (10823838),Ryan Madson,10823838,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,2.40
RP,Joaquin Benoit (10823839),Joaquin Benoit,10823839,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,0
SP,Edwin Jackson (10823841),Edwin Jackson,10823841,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,0
RP,Brandon Kintzler (10823846),Brandon Kintzler,10823846,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,1.77
RP,Zach Britton (10823852),Zach Britton,10823852,P,4000,BAL@WAS 06/20/2018 07:05PM ET,BAL,3.45
RP,Darren O'Day (10823854),Darren O'Day,10823854,P,4000,BAL@WAS 06/20/2018 07:05PM ET,BAL,3.89
RP,Shawn Kelley (10823868),Shawn Kelley,10823868,P,4000,BAL@WAS 06/20/2018 07:05PM ET,WAS,2.02
