Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SP,Kyle Freeland (10815321),Kyle Freeland,10815321,P,7100,NYM@COL 06/18/2018 08:40PM ET,COL,16.41
SP,Zack Wheeler (10815322),Zack Wheeler,10815322,P,7100,NYM@COL 06/18/2018 08:40PM ET,NYM,13.52
RP,Seth Lugo (10815323),Seth Lugo,10815323,P,7100,NYM@COL 06/18/2018 08:40PM ET,NYM,7.17
SP,Dylan Covey (10814745),Dylan Covey,10814745,P,7000,CWS@CLE 06/18/2018 07:10PM ET,CWS,18.65
SP,Collin McHugh (10815324),Collin McHugh,10815324,P,7000,TB@HOU 06/18/2018 08:10PM ET,HOU,5.90
SP,Steven Matz (10815327),Steven Matz,10815327,P,6900,NYM@COL 06/18/2018 08:40PM ET,NYM,13.34
SP,Zach Eflin (10815325),Zach Eflin,10815325,P,6900,STL@PHI 06/18/2018 07:05PM ET,PHI,17.84
SP,Adam Wainwright (10815326),Adam Wainwright,10815326,P,6900,STL@PHI 06/18/2018 07:05PM ET,STL,9.38
RP,Mike Montgomery (10815329),Mike Montgomery,10815329,P,6800,LAD@CHC 06/18/2018 08:05PM ET,CHC,4.90
SP,Andrew Suarez (10814746),Andrew Suarez,10814746,P,6800,MIA@SF 06/18/2018 10:15PM ET,SF,12.84
SP,Junior Guerra (10815328),Junior Guerra,10815328,P,6800,MIL@PIT 06/18/2018 07:05PM ET,MIL,16.13
SP,Chris Archer (10815331),Chris Archer,10815331,P,6700,TB@HOU 06/18/2018 08:10PM ET,TB,15.44
SP,Taijuan Walker (10815332),Taijuan Walker,10815332,P,6700,ARI@LAA 06/18/2018 10:07PM ET,ARI,8.42
RP,Nick Tropeano (10815334),Nick Tropeano,10815334,P,6700,ARI@LAA 06/18/2018 10:07PM ET,LAA,11.91
SP,Chad Kuhl (10815330),Chad Kuhl,10815330,P,6700,MIL@PIT 06/18/2018 07:05PM ET,PIT,13.41
SP,Alex Reyes (10815333),Alex Reyes,10815333,P,6700,STL@PHI 06/18/2018 07:05PM ET,STL,9.4
SP,Matt Shoemaker (10815335),Matt Shoemaker,10815335,P,6600,ARI@LAA 06/18/2018 10:07PM ET,LAA,13.95
SP,Alec Hansen (10815336),Alec Hansen,10815336,P,6500,CWS@CLE 06/18/2018 07:10PM ET,CWS,0
SP,Alex Meyer (10815337),Alex Meyer,10815337,P,6500,ARI@LAA 06/18/2018 10:07PM ET,LAA,0
SP,Brent Suter (10815338),Brent Suter,10815338,P,6500,MIL@PIT 06/18/2018 07:05PM ET,MIL,12.03
SP,Drew Smyly (10815339),Drew Smyly,10815339,P,6400,LAD@CHC 06/18/2018 08:05PM ET,CHC,0
SP,Nate Karns (10815340),Nate Karns,10815340,P,6400,TEX@KC 06/18/2018 08:15PM ET,KC,0
SP,Jose Urena (10815341),Jose Urena,10815341,P,6300,MIA@SF 06/18/2018 10:15PM ET,MIA,13.25
SP,Michael Kopech (10815342),Michael Kopech,10815342,P,6200,CWS@CLE 06/18/2018 07:10PM ET,CWS,0
SP,Tyler Anderson (10814747),Tyler Anderson,10814747,P,6200,NYM@COL 06/18/2018 08:40PM ET,COL,11.90
SP,Jerad Eickhoff (10815343),Jerad Eickhoff,10815343,P,6200,STL@PHI 06/18/2018 07:05PM ET,PHI,0
SP,Caleb Ferguson (10815347),Caleb Ferguson,10815347,P,6100,LAD@CHC 06/18/2018 08:05PM ET,LAD,6.6
SP,Jose De Leon (10815345),Jose De Leon,10815345,P,6100,TB@HOU 06/18/2018 08:10PM ET,TB,0
SP,Derek Holland (10815344),Derek Holland,10815344,P,6100,MIA@SF 06/18/2018 10:15PM ET,SF,12.70
SP,Matt Koch (10815346),Matt Koch,10815346,P,6100,ARI@LAA 06/18/2018 10:07PM ET,ARI,11.32
SP,Rich Hill (10815348),Rich Hill,10815348,P,6000,LAD@CHC 06/18/2018 08:05PM ET,LAD,8.28
OF,Mike Trout (10814753),Mike Trout,10814753,OF,6000,ARI@LAA 06/18/2018 10:07PM ET,LAA,11.94
SP,Brandon Woodruff (10815349),Brandon Woodruff,10815349,P,6000,MIL@PIT 06/18/2018 07:05PM ET,MIL,6.88
SP,Reynaldo Lopez (10815351),Reynaldo Lopez,10815351,P,5900,CWS@CLE 06/18/2018 07:10PM ET,CWS,13.01
SP,Rogelio Armenteros (10815352),Rogelio Armenteros,10815352,P,5900,TB@HOU 06/18/2018 08:10PM ET,HOU,0
SP,Shelby Miller (10815350),Shelby Miller,10815350,P,5900,ARI@LAA 06/18/2018 10:07PM ET,ARI,0
RP,Brad Peacock (10815353),Brad Peacock,10815353,P,5800,TB@HOU 06/18/2018 08:10PM ET,HOU,4.10
SP,German Marquez (10815354),German Marquez,10815354,P,5800,NYM@COL 06/18/2018 08:40PM ET,COL,12.71
SP,Bartolo Colon (10814748),Bartolo Colon,10814748,P,5800,TEX@KC 06/18/2018 08:15PM ET,TEX,10.09
SP,Ryan Yarbrough (10815355),Ryan Yarbrough,10815355,P,5600,TB@HOU 06/18/2018 08:10PM ET,TB,11.28
SP,Jake Faria (10815356),Jake Faria,10815356,P,5600,TB@HOU 06/18/2018 08:10PM ET,TB,9.56
SP,Ian Kennedy (10814749),Ian Kennedy,10814749,P,5600,TEX@KC 06/18/2018 08:15PM ET,KC,10.81
SP,Chad Bettis (10815358),Chad Bettis,10815358,P,5500,NYM@COL 06/18/2018 08:40PM ET,COL,12.3
1B,Paul Goldschmidt (10814754),Paul Goldschmidt,10814754,1B,5500,ARI@LAA 06/18/2018 10:07PM ET,ARI,8.87
SP,Zach Davies (10815357),Zach Davies,10815357,P,5500,MIL@PIT 06/18/2018 07:05PM ET,MIL,9.64
3B,Jose Ramirez (10814755),Jose Ramirez,10814755,3B,5400,CWS@CLE 06/18/2018 07:10PM ET,CLE,10.62
OF,Charlie Blackmon (10814756),Charlie Blackmon,10814756,OF,5400,NYM@COL 06/18/2018 08:40PM ET,COL,9.20
SP,Chris Flexen (10815360),Chris Flexen,10815360,P,5400,NYM@COL 06/18/2018 08:40PM ET,NYM,-6.1
SP,Wade Miley (10815359),Wade Miley,10815359,P,5400,MIL@PIT 06/18/2018 07:05PM ET,MIL,9.72
SP,Tyler Chatwood (10814750),Tyler Chatwood,10814750,P,5300,LAD@CHC 06/18/2018 08:05PM ET,CHC,11.08
SP,James Shields (10815362),James Shields,10815362,P,5300,CWS@CLE 06/18/2018 07:10PM ET,CWS,11.17
SP,Hector Santiago (10815367),Hector Santiago,10815367,P,5300,CWS@CLE 06/18/2018 07:10PM ET,CWS,5.47
SP,Nathan Eovaldi (10815365),Nathan Eovaldi,10815365,P,5300,TB@HOU 06/18/2018 08:10PM ET,TB,13.28
RP,Merandy Gonzalez (10815363),Merandy Gonzalez,10815363,P,5300,MIA@SF 06/18/2018 10:15PM ET,MIA,5.49
RP,Jarlin Garcia (10815366),Jarlin Garcia,10815366,P,5300,MIA@SF 06/18/2018 10:15PM ET,MIA,7.96
SP,Corbin Burnes (10815361),Corbin Burnes,10815361,P,5300,MIL@PIT 06/18/2018 07:05PM ET,MIL,0
RP,Austin Gomber (10815364),Austin Gomber,10815364,P,5300,STL@PHI 06/18/2018 07:05PM ET,STL,2.62
SP,Miguel Gonzalez (10815371),Miguel Gonzalez,10815371,P,5200,CWS@CLE 06/18/2018 07:10PM ET,CWS,-4.75
RP,David Paulino (10815369),David Paulino,10815369,P,5200,TB@HOU 06/18/2018 08:10PM ET,HOU,0
3B,Nolan Arenado (10814757),Nolan Arenado,10814757,3B,5200,NYM@COL 06/18/2018 08:40PM ET,COL,9.58
SP,Marcos Molina (10815370),Marcos Molina,10815370,P,5200,NYM@COL 06/18/2018 08:40PM ET,NYM,0
SP,Ricky Nolasco (10815368),Ricky Nolasco,10815368,P,5200,TEX@KC 06/18/2018 08:15PM ET,KC,0
SS,Francisco Lindor (10814758),Francisco Lindor,10814758,SS,5100,CWS@CLE 06/18/2018 07:10PM ET,CLE,10.16
SP,Jaime Schultz (10815372),Jaime Schultz,10815372,P,5100,TB@HOU 06/18/2018 08:10PM ET,TB,8.25
SP,Jason Vargas (10815374),Jason Vargas,10815374,P,5100,NYM@COL 06/18/2018 08:40PM ET,NYM,7.04
SP,Yovani Gallardo (10815373),Yovani Gallardo,10815373,P,5100,TEX@KC 06/18/2018 08:15PM ET,TEX,-2.52
SP,Tim Lincecum (10815375),Tim Lincecum,10815375,P,5100,TEX@KC 06/18/2018 08:15PM ET,TEX,0
SP,Wei-Yin Chen (10815376),Wei-Yin Chen,10815376,P,5100,MIA@SF 06/18/2018 10:15PM ET,MIA,6.52
SP,Ty Blach (10815377),Ty Blach,10815377,P,5100,MIA@SF 06/18/2018 10:15PM ET,SF,6.37
2B,Jose Altuve (10814759),Jose Altuve,10814759,2B,5000,TB@HOU 06/18/2018 08:10PM ET,HOU,8.88
OF,George Springer (10814760),George Springer,10814760,OF,5000,TB@HOU 06/18/2018 08:10PM ET,HOU,9.33
SP,Wilmer Font (10815378),Wilmer Font,10815378,P,5000,TB@HOU 06/18/2018 08:10PM ET,TB,2.55
SP,Brent Honeywell (10815379),Brent Honeywell,10815379,P,5000,TB@HOU 06/18/2018 08:10PM ET,TB,0
SP,Mike Minor (10815381),Mike Minor,10815381,P,5000,TEX@KC 06/18/2018 08:15PM ET,TEX,12.06
SP,Dillon Peters (10815383),Dillon Peters,10815383,P,5000,MIA@SF 06/18/2018 10:15PM ET,MIA,5.99
SP,Jeff Samardzija (10815386),Jeff Samardzija,10815386,P,5000,MIA@SF 06/18/2018 10:15PM ET,SF,5.96
SP,Dereck Rodriguez (10815387),Dereck Rodriguez,10815387,P,5000,MIA@SF 06/18/2018 10:15PM ET,SF,10.5
RP,JC Ramirez (10815382),JC Ramirez,10815382,P,5000,ARI@LAA 06/18/2018 10:07PM ET,LAA,0.3
RP,Trevor Williams (10814751),Trevor Williams,10814751,P,5000,MIL@PIT 06/18/2018 07:05PM ET,PIT,11.31
RP,Aaron Wilkerson (10815380),Aaron Wilkerson,10815380,P,5000,MIL@PIT 06/18/2018 07:05PM ET,MIL,0
SP,Mitch Keller (10815384),Mitch Keller,10815384,P,5000,MIL@PIT 06/18/2018 07:05PM ET,PIT,0
SP,Luis Escobar (10815385),Luis Escobar,10815385,P,5000,MIL@PIT 06/18/2018 07:05PM ET,PIT,0
SP,Julio Urias (10815388),Julio Urias,10815388,P,4900,LAD@CHC 06/18/2018 08:05PM ET,LAD,0
1B,Edwin Encarnacion (10814764),Edwin Encarnacion,10814764,1B,4900,CWS@CLE 06/18/2018 07:10PM ET,CLE,7.87
RP,Chris Volstad (10815391),Chris Volstad,10815391,P,4900,CWS@CLE 06/18/2018 07:10PM ET,CWS,2.97
OF,Brandon Nimmo (10814767),Brandon Nimmo,10814767,OF,4900,NYM@COL 06/18/2018 08:40PM ET,NYM,7.80
SP,Jeff Hoffman (10815390),Jeff Hoffman,10815390,P,4900,NYM@COL 06/18/2018 08:40PM ET,COL,3.25
SP,Ryan Helsley (10815389),Ryan Helsley,10815389,P,4900,STL@PHI 06/18/2018 07:05PM ET,STL,0
3B,Kris Bryant (10814763),Kris Bryant,10814763,3B,4800,LAD@CHC 06/18/2018 08:05PM ET,CHC,9.07
OF,Michael Brantley (10814769),Michael Brantley,10814769,OF,4800,CWS@CLE 06/18/2018 07:10PM ET,CLE,9.22
SS,Carlos Correa (10814762),Carlos Correa,10814762,SS,4800,TB@HOU 06/18/2018 08:10PM ET,HOU,8.89
SP,Anthony Banda (10815392),Anthony Banda,10815392,P,4800,TB@HOU 06/18/2018 08:10PM ET,TB,12
SP,Danny Duffy (10815393),Danny Duffy,10815393,P,4800,TEX@KC 06/18/2018 08:15PM ET,KC,10.44
SP,Scott Barlow (10815395),Scott Barlow,10815395,P,4800,TEX@KC 06/18/2018 08:15PM ET,KC,7.39
SP,Eric Skoglund (10815396),Eric Skoglund,10815396,P,4800,TEX@KC 06/18/2018 08:15PM ET,KC,8.37
OF,David Peralta (10814768),David Peralta,10814768,OF,4800,ARI@LAA 06/18/2018 10:07PM ET,ARI,8.41
SP,Rubby De La Rosa (10815394),Rubby De La Rosa,10815394,P,4800,ARI@LAA 06/18/2018 10:07PM ET,ARI,0
1B,Eric Thames (10814765),Eric Thames,10814765,1B,4800,MIL@PIT 06/18/2018 07:05PM ET,MIL,8.41
1B,Anthony Rizzo (10814775),Anthony Rizzo,10814775,1B,4700,LAD@CHC 06/18/2018 08:05PM ET,CHC,8.52
SP,Forrest Whitley (10815398),Forrest Whitley,10815398,P,4700,TB@HOU 06/18/2018 08:10PM ET,HOU,0
RP,Yonny Chirinos (10815399),Yonny Chirinos,10815399,P,4700,TB@HOU 06/18/2018 08:10PM ET,TB,10.53
SS,Trevor Story (10814761),Trevor Story,10814761,SS,4700,NYM@COL 06/18/2018 08:40PM ET,COL,9.39
OF,Christian Yelich (10814766),Christian Yelich,10814766,OF,4700,MIL@PIT 06/18/2018 07:05PM ET,MIL,9.39
OF,Lorenzo Cain (10814772),Lorenzo Cain,10814772,OF,4700,MIL@PIT 06/18/2018 07:05PM ET,MIL,8.98
SP,Chase Anderson (10815397),Chase Anderson,10815397,P,4700,MIL@PIT 06/18/2018 07:05PM ET,MIL,11.84
SP,Tom Koehler (10815401),Tom Koehler,10815401,P,4600,LAD@CHC 06/18/2018 08:05PM ET,LAD,0
SP,Yadier Alvarez (10815402),Yadier Alvarez,10815402,P,4600,LAD@CHC 06/18/2018 08:05PM ET,LAD,0
3B,Alex Bregman (10814776),Alex Bregman,10814776,3B,4600,TB@HOU 06/18/2018 08:10PM ET,HOU,8.81
OF,Yoenis Cespedes (10814770),Yoenis Cespedes,10814770,OF,4600,NYM@COL 06/18/2018 08:40PM ET,NYM,8.27
SP,Josh Staumont (10815403),Josh Staumont,10815403,P,4600,TEX@KC 06/18/2018 08:15PM ET,KC,0
SP,Jason Hammel (10815405),Jason Hammel,10815405,P,4600,TEX@KC 06/18/2018 08:15PM ET,KC,10.28
SP,Matt Moore (10815406),Matt Moore,10815406,P,4600,TEX@KC 06/18/2018 08:15PM ET,TEX,3.77
OF,A.J. Pollock (10814773),A.J. Pollock,10814773,OF,4600,ARI@LAA 06/18/2018 10:07PM ET,ARI,10.72
SP,Taylor Clarke (10815400),Taylor Clarke,10815400,P,4600,ARI@LAA 06/18/2018 10:07PM ET,ARI,0
RP,Steven Brault (10815404),Steven Brault,10815404,P,4600,MIL@PIT 06/18/2018 07:05PM ET,PIT,6.82
1B,Jose Martinez (10814771),Jose Martinez,10814771,1B,4600,STL@PHI 06/18/2018 07:05PM ET,STL,8.43
OF,Tommy Pham (10814774),Tommy Pham,10814774,OF,4600,STL@PHI 06/18/2018 07:05PM ET,STL,8.31
1B/OF,Cody Bellinger (10814778),Cody Bellinger,10814778,1B/OF,4500,LAD@CHC 06/18/2018 08:05PM ET,LAD,7.72
1B/3B,Max Muncy (10814781),Max Muncy,10814781,1B/3B,4500,LAD@CHC 06/18/2018 08:05PM ET,LAD,7.92
SP,Williams Perez (10815408),Williams Perez,10815408,P,4500,LAD@CHC 06/18/2018 08:05PM ET,CHC,0
SP,Brock Stewart (10815409),Brock Stewart,10815409,P,4500,LAD@CHC 06/18/2018 08:05PM ET,LAD,3.39
RP,Shawn Morimando (10815412),Shawn Morimando,10815412,P,4500,CWS@CLE 06/18/2018 07:10PM ET,CLE,0
SP,Matt Andriese (10814752),Matt Andriese,10814752,P,4500,TB@HOU 06/18/2018 08:10PM ET,TB,6.25
SP,A.J. Griffin (10815413),A.J. Griffin,10815413,P,4500,NYM@COL 06/18/2018 08:40PM ET,NYM,0
RP,Rafael Montero (10815415),Rafael Montero,10815415,P,4500,NYM@COL 06/18/2018 08:40PM ET,NYM,0
OF,Shin-soo Choo (10814780),Shin-soo Choo,10814780,OF,4500,TEX@KC 06/18/2018 08:15PM ET,TEX,8.4
SP,Joan Gregorio (10815411),Joan Gregorio,10815411,P,4500,MIA@SF 06/18/2018 10:15PM ET,SF,0
SP,John Lamb (10815410),John Lamb,10815410,P,4500,ARI@LAA 06/18/2018 10:07PM ET,LAA,14.85
OF,Starling Marte (10814777),Starling Marte,10814777,OF,4500,MIL@PIT 06/18/2018 07:05PM ET,PIT,8.83
RP,Alec Asher (10815414),Alec Asher,10815414,P,4500,MIL@PIT 06/18/2018 07:05PM ET,MIL,6.7
SP,John Gant (10815407),John Gant,10815407,P,4500,STL@PHI 06/18/2018 07:05PM ET,STL,9.64
OF,Joc Pederson (10814783),Joc Pederson,10814783,OF,4400,LAD@CHC 06/18/2018 08:05PM ET,LAD,5.95
SP,Tim Cooney (10815421),Tim Cooney,10815421,P,4400,CWS@CLE 06/18/2018 07:10PM ET,CLE,0
SP,Josh Tomlin (10815424),Josh Tomlin,10815424,P,4400,CWS@CLE 06/18/2018 07:10PM ET,CLE,2.75
SP,Carson Fulmer (10815427),Carson Fulmer,10815427,P,4400,CWS@CLE 06/18/2018 07:10PM ET,CWS,4.57
3B,Todd Frazier (10814784),Todd Frazier,10814784,3B,4400,NYM@COL 06/18/2018 08:40PM ET,NYM,7.77
2B,DJ LeMahieu (10814785),DJ LeMahieu,10814785,2B,4400,NYM@COL 06/18/2018 08:40PM ET,COL,8.64
RP,Robert Gsellman (10815426),Robert Gsellman,10815426,P,4400,NYM@COL 06/18/2018 08:40PM ET,NYM,4.35
SP,Jesse Chavez (10815417),Jesse Chavez,10815417,P,4400,TEX@KC 06/18/2018 08:15PM ET,TEX,5.97
SP,Edinson Volquez (10815418),Edinson Volquez,10815418,P,4400,TEX@KC 06/18/2018 08:15PM ET,TEX,0
SP,Martin Perez (10815423),Martin Perez,10815423,P,4400,TEX@KC 06/18/2018 08:15PM ET,TEX,0.65
RP,Yohander Mendez (10815425),Yohander Mendez,10815425,P,4400,TEX@KC 06/18/2018 08:15PM ET,TEX,-3.88
SP,Adam Conley (10815419),Adam Conley,10815419,P,4400,MIA@SF 06/18/2018 10:15PM ET,MIA,4.39
SP,Tyler Beede (10815420),Tyler Beede,10815420,P,4400,MIA@SF 06/18/2018 10:15PM ET,SF,5.22
OF,Justin Upton (10814789),Justin Upton,10814789,OF,4400,ARI@LAA 06/18/2018 10:07PM ET,LAA,8.28
1B/OF,Ryan Braun (10814786),Ryan Braun,10814786,1B/OF,4400,MIL@PIT 06/18/2018 07:05PM ET,MIL,7.12
SP,Ivan Nova (10815416),Ivan Nova,10815416,P,4400,MIL@PIT 06/18/2018 07:05PM ET,PIT,12.74
OF,Rhys Hoskins (10814788),Rhys Hoskins,10814788,OF,4400,STL@PHI 06/18/2018 07:05PM ET,PHI,8.3
SP,Ben Lively (10815422),Ben Lively,10815422,P,4400,STL@PHI 06/18/2018 07:05PM ET,PHI,5.51
SP,Jen-Ho Tseng (10815428),Jen-Ho Tseng,10815428,P,4300,LAD@CHC 06/18/2018 08:05PM ET,CHC,2.1
C,Evan Gattis (10814796),Evan Gattis,10814796,C,4300,TB@HOU 06/18/2018 08:10PM ET,HOU,7.53
SP,Austin Pruitt (10815433),Austin Pruitt,10815433,P,4300,TB@HOU 06/18/2018 08:10PM ET,TB,7.53
2B,Asdrubal Cabrera (10814808),Asdrubal Cabrera,10814808,2B,4300,NYM@COL 06/18/2018 08:40PM ET,NYM,7.48
1B,Brandon Belt (10814792),Brandon Belt,10814792,1B,4300,MIA@SF 06/18/2018 10:15PM ET,SF,9.11
OF,Andrew McCutchen (10814793),Andrew McCutchen,10814793,OF,4300,MIA@SF 06/18/2018 10:15PM ET,SF,8.10
SP,Jeff Locke (10815429),Jeff Locke,10815429,P,4300,MIA@SF 06/18/2018 10:15PM ET,MIA,0
3B,Jake Lamb (10814795),Jake Lamb,10814795,3B,4300,ARI@LAA 06/18/2018 10:07PM ET,ARI,7.48
SP,Kris Medlen (10815431),Kris Medlen,10815431,P,4300,ARI@LAA 06/18/2018 10:07PM ET,ARI,-4.8
SP,Braden Shipley (10815432),Braden Shipley,10815432,P,4300,ARI@LAA 06/18/2018 10:07PM ET,ARI,4.08
